"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1","scorediff","predscorediff","wins"
2017,1,30,"Oklahoma St.","Oklahoma","V",68,66,0,2,2,5.2,1
2017,2,4,"Oklahoma St.","West Virginia","V",82,75,0,2,7,-8,1
2017,2,8,"Oklahoma St.","Baylor","H",69,72,0,2,-3,2.5,0
2017,2,11,"Oklahoma St.","Texas","H",84,71,0,2,13,11.3,1
2017,2,15,"Oklahoma St.","TCU","V",71,68,0,2,3,1,1
2017,2,18,"Oklahoma St.","Oklahoma","H",96,92,0,2,4,11,1
2017,2,22,"Oklahoma St.","Kansas St.","V",80,68,0,2,12,1.6,1
2017,2,25,"Oklahoma St.","Texas Tech","H",80,63,0,2,17,8.2,1
2017,2,28,"Oklahoma St.","Iowa St.","V",83,86,0,2,-3,-4.1,0
2017,3,4,"Oklahoma St.","Kansas","H",85,90,0,2,-5,-1.3,0
2017,3,9,"Oklahoma St.","Iowa St.","N",83,92,0,2,-9,-1.3,0
2017,3,17,"Oklahoma St.","Michigan","N",91,92,0,2,-1,0.6,0
2016,11,11,"Old Dominion","James Madison","H",62,55,0,2,7,9.4,1
2016,11,14,"Old Dominion","Richmond","V",64,61,0,2,3,-5.9,1
2016,11,23,"Old Dominion","Louisville","N",62,68,1,2,-6,-19.3,0
2016,11,24,"Old Dominion","LSU","N",60,66,0,2,-6,2.4,0
2016,11,25,"Old Dominion","St. John's (NY)","N",63,55,0,2,8,-3.6,1
2016,11,30,"Old Dominion","Dartmouth","H",59,47,0,2,12,14.7,1
2016,12,3,"Old Dominion","Towson","V",60,58,0,2,2,-3.6,1
2016,12,6,"Old Dominion","Rhode Island","V",39,51,0,2,-12,-13.2,0
2016,12,10,"Old Dominion","VCU","H",64,67,0,2,-3,-6.1,0
2016,12,18,"Old Dominion","Georgia St.","H",58,46,0,2,12,4.1,1
2016,12,22,"Old Dominion","Howard","H",65,46,0,2,19,19.9,1
2016,12,29,"Old Dominion","William & Mary","H",54,65,0,2,-11,3.8,0
2016,12,31,"Old Dominion","Rice","H",62,56,0,2,6,4,1
2017,1,2,"Old Dominion","North Texas","H",55,48,0,2,7,15.9,1
2017,1,5,"Old Dominion","Marshall","V",86,90,1,2,-4,-1.5,0
2017,1,7,"Old Dominion","Western Ky.","V",79,67,0,2,12,4.3,1
2017,1,12,"Old Dominion","Southern Miss.","H",54,50,0,2,4,17.8,1
2017,1,14,"Old Dominion","Louisiana Tech","H",63,75,0,2,-12,-0.8,0
2017,1,21,"Old Dominion","Charlotte","V",72,74,0,2,-2,4.3,0
2017,1,26,"Old Dominion","Rice","V",80,72,0,2,8,-1.7,1
2017,1,28,"Old Dominion","North Texas","V",73,67,0,2,6,10.1,1
2017,2,2,"Old Dominion","FIU","H",64,57,0,2,7,12.2,1
2017,2,4,"Old Dominion","Fla. Atlantic","H",61,65,0,2,-4,12.3,0
2017,2,9,"Old Dominion","Middle Tenn.","V",51,64,0,2,-13,-10.9,0
2017,2,11,"Old Dominion","UAB","V",83,62,0,2,21,0.1,1
2017,2,18,"Old Dominion","Charlotte","H",72,48,0,2,24,10,1
2017,2,23,"Old Dominion","Marshall","H",86,65,0,2,21,4.2,1
2017,2,25,"Old Dominion","Western Ky.","H",67,53,0,2,14,10,1
2017,3,2,"Old Dominion","UTEP","V",62,61,0,2,1,2.1,1
2017,3,4,"Old Dominion","UTSA","V",55,73,0,2,-18,5.6,0
2017,3,9,"Old Dominion","Marshall","N",63,64,0,2,-1,1.4,0
2016,11,11,"Ole Miss","UT Martin","H",86,83,0,2,3,14.7,1
2016,11,14,"Ole Miss","Massachusetts","H",90,88,0,2,2,10.2,1
2016,11,18,"Ole Miss","Oral Roberts","N",95,88,1,2,7,13.2,1
2016,11,20,"Ole Miss","Saint Joseph's","N",81,68,0,2,13,8.7,1
2016,11,21,"Ole Miss","Creighton","N",77,86,0,2,-9,-7.7,0
2016,11,24,"Ole Miss","Montana","H",86,81,0,2,5,13.2,1
2016,11,30,"Ole Miss","Middle Tenn.","H",62,77,0,2,-15,1.3,0
2016,12,3,"Ole Miss","Memphis","H",85,77,0,2,8,5.8,1
2016,12,11,"Ole Miss","Virginia Tech","V",75,80,0,2,-5,-6,0
2016,12,15,"Ole Miss","Murray St.","H",78,73,0,2,5,13.2,1
2016,12,19,"Ole Miss","Bradley","H",66,49,0,2,17,14.3,1
2016,12,22,"Ole Miss","South Ala.","H",92,58,0,2,34,17.1,1
2016,12,29,"Ole Miss","Kentucky","H",76,99,0,2,-23,-11.4,0
2017,1,3,"Ole Miss","Florida","V",63,70,0,2,-7,-16.3,0
2017,1,7,"Ole Miss","Auburn","V",88,85,0,2,3,-1.7,1
2017,1,11,"Ole Miss","Georgia","H",47,69,0,2,-22,1.2,0
2017,1,14,"Ole Miss","South Carolina","V",56,67,0,2,-11,-10.8,0
2017,1,17,"Ole Miss","Tennessee","H",80,69,0,2,11,1.1,1
2017,1,21,"Ole Miss","Missouri","V",75,71,0,2,4,3.8,1
2017,1,25,"Ole Miss","Texas A&M","H",76,80,0,2,-4,2,0
2017,1,28,"Ole Miss","Baylor","H",75,78,0,2,-3,-7.3,0
2017,1,31,"Ole Miss","Mississippi St.","H",88,61,0,2,27,5.3,1
2017,2,4,"Ole Miss","Vanderbilt","V",81,74,0,2,7,-7.1,1
2017,2,8,"Ole Miss","Tennessee","V",66,75,0,2,-9,-4.6,0
2017,2,11,"Ole Miss","Auburn","H",90,84,0,2,6,4.1,1
2017,2,14,"Ole Miss","LSU","H",96,76,0,2,20,11.8,1
2017,2,18,"Ole Miss","Arkansas","V",80,98,0,2,-18,-7.4,0
2017,2,21,"Ole Miss","Mississippi St.","V",87,82,1,2,5,-0.4,1
2017,2,25,"Ole Miss","Missouri","H",80,77,0,2,3,9.5,1
2017,3,1,"Ole Miss","Alabama","V",55,70,0,2,-15,-4.6,0
2017,3,4,"Ole Miss","South Carolina","H",75,70,0,2,5,-5,1
2017,3,9,"Ole Miss","Missouri","N",86,74,0,2,12,6.7,1
2017,3,10,"Ole Miss","Arkansas","N",72,73,0,2,-1,-4.5,0
2017,3,14,"Ole Miss","Monmouth","V",91,83,0,2,8,-0.5,1
2017,3,18,"Ole Miss","Syracuse","V",85,80,0,2,5,-6.7,1
2017,3,21,"Ole Miss","Georgia Tech","H",66,74,0,2,-8,4.5,0
2016,11,12,"Omaha","UC Santa Barbara","V",74,60,0,2,14,9.1,1
2016,11,13,"Omaha","Southern California","V",72,82,0,2,-10,-14.3,0
2016,11,15,"Omaha","Kansas St.","V",68,81,0,2,-13,-17.7,0
2016,11,19,"Omaha","Rice","H",87,100,0,2,-13,1,0
2016,11,26,"Omaha","Eastern Mich.","V",77,94,0,2,-17,-4.5,0
2016,11,30,"Omaha","Cal St. Fullerton","V",83,73,0,2,10,3.2,1
2016,12,3,"Omaha","Iowa","V",98,89,0,2,9,-12.6,1
2016,12,5,"Omaha","Iowa St.","V",47,91,0,2,-44,-23.4,0
2016,12,10,"Omaha","Montana St.","H",97,91,0,2,6,7,1
2016,12,15,"Omaha","UMKC","V",80,75,0,2,5,0.4,1
2016,12,18,"Omaha","Cal St. Fullerton","H",102,96,1,2,6,8.9,1
2016,12,21,"Omaha","Pittsburgh","V",75,94,0,2,-19,-11.9,0
2016,12,29,"Omaha","South Dakota","V",69,86,0,2,-17,-4.4,0
2016,12,31,"Omaha","North Dakota St.","V",70,82,0,2,-12,-3.8,0
2017,1,4,"Omaha","Fort Wayne","H",78,80,0,2,-2,0.4,0
2017,1,7,"Omaha","South Dakota St.","V",101,93,0,2,8,-2.7,1
2017,1,11,"Omaha","IUPUI","V",79,71,0,2,8,-1.1,1
2017,1,14,"Omaha","Western Ill.","H",86,72,0,2,14,11.5,1
2017,1,18,"Omaha","Denver","H",97,88,0,2,9,3.6,1
2017,1,21,"Omaha","Oral Roberts","V",86,103,0,2,-17,0.8,0
2017,1,28,"Omaha","South Dakota St.","H",84,88,0,2,-4,3,0
2017,2,1,"Omaha","South Dakota","H",91,83,0,2,8,1.3,1
2017,2,4,"Omaha","Western Ill.","V",79,67,0,2,12,5.8,1
2017,2,8,"Omaha","IUPUI","H",78,89,0,2,-11,4.6,0
2017,2,11,"Omaha","Fort Wayne","V",101,108,1,2,-7,-5.3,0
2017,2,16,"Omaha","Oral Roberts","H",83,76,1,2,7,6.6,1
2017,2,22,"Omaha","Denver","V",84,83,0,2,1,-2.1,1
2017,2,25,"Omaha","North Dakota St.","H",96,92,0,2,4,1.9,1
2017,3,5,"Omaha","Fort Wayne","N",84,80,0,2,4,-2.4,1
2017,3,6,"Omaha","IUPUI","N",90,62,0,2,28,1.7,1
2017,3,7,"Omaha","South Dakota St.","N",77,79,0,2,-2,0.1,0
2016,11,11,"Oral Roberts","Baylor","V",61,76,0,2,-15,-26.2,0
2016,11,18,"Oral Roberts","Ole Miss","N",88,95,1,2,-7,-13.2,0
2016,11,19,"Oral Roberts","Loyola Chicago","N",53,78,0,2,-25,-9.6,0
2016,11,21,"Oral Roberts","Montana","N",47,68,0,2,-21,-2.9,0
2016,11,28,"Oral Roberts","Tulsa","H",65,79,0,2,-14,-3.7,0
2016,12,1,"Oral Roberts","Oakland","V",64,92,0,2,-28,-12.2,0
2016,12,3,"Oral Roberts","Michigan St.","V",76,80,0,2,-4,-20,0
2016,12,7,"Oral Roberts","Oklahoma","V",66,92,0,2,-26,-17.7,0
2016,12,14,"Oral Roberts","Missouri St.","V",76,86,0,2,-10,-10.1,0
2016,12,17,"Oral Roberts","Creighton","V",65,66,0,2,-1,-23.7,0
2016,12,19,"Oral Roberts","Little Rock","H",63,48,0,2,15,3.3,1
2016,12,23,"Oral Roberts","Richmond","H",87,72,0,2,15,-6.8,1
2016,12,28,"Oral Roberts","Denver","V",73,77,0,2,-4,-5.8,0
2016,12,31,"Oral Roberts","Fort Wayne","V",91,102,0,2,-11,-9,0
2017,1,7,"Oral Roberts","Western Ill.","V",71,86,0,2,-15,2.1,0
2017,1,12,"Oral Roberts","South Dakota St.","H",94,88,0,2,6,-0.7,1
2017,1,14,"Oral Roberts","IUPUI","H",85,91,0,2,-6,0.9,0
2017,1,18,"Oral Roberts","South Dakota","H",90,80,0,2,10,-2.4,1
2017,1,21,"Oral Roberts","Omaha","H",103,86,0,2,17,-0.8,1
2017,1,25,"Oral Roberts","North Dakota St.","V",71,81,0,2,-10,-7.5,0
2017,1,28,"Oral Roberts","Fort Wayne","H",83,87,0,2,-4,-3.3,0
2017,1,31,"Oral Roberts","Denver","H",69,93,0,2,-24,0,0
2017,2,4,"Oral Roberts","South Dakota St.","V",67,74,0,2,-7,-6.4,0
2017,2,8,"Oral Roberts","Western Ill.","H",60,63,0,2,-3,7.9,0
2017,2,11,"Oral Roberts","IUPUI","V",74,68,0,2,6,-4.8,1
2017,2,16,"Oral Roberts","Omaha","V",76,83,1,2,-7,-6.6,0
2017,2,18,"Oral Roberts","South Dakota","V",72,86,0,2,-14,-8.1,0
2017,2,22,"Oral Roberts","North Dakota St.","H",80,82,0,2,-2,-1.8,0
2016,11,11,"Oregon","Army West Point","H",91,77,0,2,14,27.4,1
2016,11,15,"Oregon","Baylor","V",49,66,0,2,-17,-1.8,0
2016,11,17,"Oregon","Valparaiso","H",76,54,0,2,22,18.4,1
2016,11,21,"Oregon","Georgetown","N",61,65,0,2,-4,9.6,0
2016,11,22,"Oregon","Tennessee","N",69,65,1,2,4,9.4,1
2016,11,23,"Oregon","UConn","N",79,69,0,2,10,13.1,1
2016,11,28,"Oregon","Boise St.","H",68,63,0,2,5,17.1,1
2016,12,3,"Oregon","Savannah St.","H",128,59,0,2,69,36.6,1
2016,12,11,"Oregon","Alabama","H",65,56,0,2,9,12.3,1
2016,12,13,"Oregon","Montana","H",81,67,0,2,14,24.4,1
2016,12,17,"Oregon","UNLV","N",83,63,0,2,20,24.1,1
2016,12,20,"Oregon","Fresno St.","H",75,63,0,2,12,18,1
2016,12,28,"Oregon","UCLA","H",89,87,0,2,2,3.1,1
2016,12,30,"Oregon","Southern California","H",84,61,0,2,23,12.1,1
2017,1,4,"Oregon","Washington","V",83,61,0,2,22,15.6,1
2017,1,7,"Oregon","Washington St.","V",85,66,0,2,19,17.8,1
2017,1,14,"Oregon","Oregon St.","H",85,43,0,2,42,27.9,1
2017,1,19,"Oregon","California","H",86,63,0,2,23,12.6,1
2017,1,21,"Oregon","Stanford","H",69,52,0,2,17,17.1,1
2017,1,26,"Oregon","Utah","V",73,67,0,2,6,5.3,1
2017,1,28,"Oregon","Colorado","V",65,74,0,2,-9,8.6,0
2017,2,2,"Oregon","Arizona St.","H",71,70,0,2,1,19.7,1
2017,2,4,"Oregon","Arizona","H",85,58,0,2,27,5.3,1
2017,2,9,"Oregon","UCLA","V",79,82,0,2,-3,-2.6,0
2017,2,11,"Oregon","Southern California","V",81,70,0,2,11,6.4,1
2017,2,16,"Oregon","Utah","H",79,61,0,2,18,11,1
2017,2,18,"Oregon","Colorado","H",101,73,0,2,28,14.3,1
2017,2,22,"Oregon","California","V",68,65,0,2,3,6.8,1
2017,2,25,"Oregon","Stanford","V",75,73,0,2,2,11.4,1
2017,3,4,"Oregon","Oregon St.","V",80,59,0,2,21,22.1,1
2017,3,9,"Oregon","Arizona St.","N",80,57,0,2,23,16.8,1
2017,3,10,"Oregon","California","N",73,65,0,2,8,9.7,1
2017,3,11,"Oregon","Arizona","N",80,83,0,2,-3,2.5,0
2017,3,17,"Oregon","Iona","N",93,77,0,2,16,17.3,1
2017,3,19,"Oregon","Rhode Island","N",75,72,0,2,3,7.4,1
2017,3,23,"Oregon","Michigan","N",69,68,0,2,1,2,1
2017,3,25,"Oregon","Kansas","N",74,60,0,2,14,-2.7,1
2017,4,1,"Oregon","North Carolina","N",76,77,0,2,-1,-4.2,0
2016,11,11,"Oregon St.","Prairie View","H",78,58,0,2,20,9.8,1
2016,11,13,"Oregon St.","UTSA","H",72,64,0,2,8,4,1
2016,11,16,"Oregon St.","Lamar University","H",60,63,0,2,-3,3.1,0
2016,11,18,"Oregon St.","Nevada","V",58,83,0,2,-25,-18.4,0
2016,11,22,"Oregon St.","Tulsa","V",64,75,0,2,-11,-10,0
2016,11,25,"Oregon St.","Fresno St.","H",58,63,0,2,-5,-7,0
2016,12,1,"Oregon St.","Mississippi St.","V",57,74,0,2,-17,-14.2,0
2016,12,3,"Oregon St.","Charlotte","V",66,69,0,2,-3,-3,0
2016,12,11,"Oregon St.","Savannah St.","H",90,93,1,2,-3,11.6,0
2016,12,16,"Oregon St.","Long Beach St.","H",67,71,0,2,-4,2.5,0
2016,12,18,"Oregon St.","Portland","N",45,53,0,2,-8,1,0
2016,12,21,"Oregon St.","Kent St.","H",69,50,0,2,19,-3.8,1
2016,12,28,"Oregon St.","Southern California","H",63,70,0,2,-7,-12.9,0
2016,12,30,"Oregon St.","UCLA","H",63,76,0,2,-13,-21.9,0
2017,1,4,"Oregon St.","Washington St.","V",62,75,0,2,-13,-7.2,0
2017,1,7,"Oregon St.","Washington","V",61,87,0,2,-26,-9.4,0
2017,1,14,"Oregon St.","Oregon","V",43,85,0,2,-42,-27.9,0
2017,1,19,"Oregon St.","Stanford","H",46,62,0,2,-16,-7.9,0
2017,1,21,"Oregon St.","California","H",58,69,0,2,-11,-12.4,0
2017,1,26,"Oregon St.","Colorado","V",78,85,0,2,-7,-16.4,0
2017,1,28,"Oregon St.","Utah","V",78,86,0,2,-8,-19.7,0
2017,2,2,"Oregon St.","Arizona","H",54,71,0,2,-17,-19.7,0
2017,2,4,"Oregon St.","Arizona St.","H",68,81,0,2,-13,-5.3,0
2017,2,9,"Oregon St.","Southern California","V",66,92,0,2,-26,-18.6,0
2017,2,12,"Oregon St.","UCLA","V",60,78,0,2,-18,-27.6,0
2017,2,16,"Oregon St.","Colorado","H",52,60,0,2,-8,-10.7,0
2017,2,19,"Oregon St.","Utah","H",68,67,0,2,1,-14,1
2017,2,22,"Oregon St.","Stanford","V",66,79,0,2,-13,-13.6,0
2017,2,24,"Oregon St.","California","V",46,76,0,2,-30,-18.2,0
2017,3,4,"Oregon St.","Oregon","H",59,80,0,2,-21,-22.1,0
2017,3,8,"Oregon St.","California","N",62,67,0,2,-5,-15.3,0
2016,11,11,"Pacific","UCLA","V",80,119,0,2,-39,-27.1,0
2016,11,14,"Pacific","Green Bay","H",76,58,0,2,18,-0.3,1
2016,11,19,"Pacific","UC Irvine","V",65,72,0,2,-7,-8.7,0
2016,11,22,"Pacific","Wyoming","H",73,65,0,2,8,-4.3,1
2016,11,29,"Pacific","Nevada","V",67,77,0,2,-10,-17.9,0
2016,12,1,"Pacific","Sacramento St.","H",74,58,0,2,16,7.4,1
2016,12,3,"Pacific","Cal St. Fullerton","V",77,78,0,2,-1,-0.6,0
2016,12,8,"Pacific","Massachusetts","V",48,72,0,2,-24,-8.9,0
2016,12,10,"Pacific","Rider","H",66,73,0,2,-7,1.6,0
2016,12,15,"Pacific","N.C. A&T","H",66,57,0,2,9,19.1,1
2016,12,17,"Pacific","Fresno St.","H",68,70,1,2,-2,-6.5,0
2016,12,20,"Pacific","Kennesaw St.","H",69,56,0,2,13,4.6,1
2016,12,29,"Pacific","Portland","H",76,80,0,2,-4,4.4,0
2016,12,31,"Pacific","Gonzaga","H",61,81,0,2,-20,-26.5,0
2017,1,5,"Pacific","San Diego","V",56,53,0,2,3,-1.5,1
2017,1,7,"Pacific","BYU","V",62,91,0,2,-29,-15.1,0
2017,1,12,"Pacific","Pepperdine","H",79,74,0,2,5,8.1,1
2017,1,14,"Pacific","San Francisco","V",51,72,0,2,-21,-11.3,0
2017,1,19,"Pacific","Saint Mary's (CA)","V",50,62,0,2,-12,-23.8,0
2017,1,21,"Pacific","BYU","H",47,62,0,2,-15,-9.4,0
2017,1,26,"Pacific","Loyola Marymount","V",73,79,0,2,-6,-6.7,0
2017,1,28,"Pacific","San Francisco","H",60,81,0,2,-21,-5.5,0
2017,2,2,"Pacific","Saint Mary's (CA)","H",70,74,0,2,-4,-18,0
2017,2,4,"Pacific","Pepperdine","V",72,82,0,2,-10,2.3,0
2017,2,9,"Pacific","San Diego","H",61,58,0,2,3,4.2,1
2017,2,11,"Pacific","Santa Clara","H",47,64,0,2,-17,-4.2,0
2017,2,16,"Pacific","Portland","V",76,65,0,2,11,-1.3,1
2017,2,18,"Pacific","Gonzaga","V",61,82,0,2,-21,-32.2,0
2017,2,23,"Pacific","Santa Clara","V",68,69,0,2,-1,-9.9,0
2017,2,25,"Pacific","Loyola Marymount","H",66,67,0,2,-1,-1,0
2017,3,3,"Pacific","Pepperdine","N",89,84,0,2,5,5.2,1
2017,3,4,"Pacific","Gonzaga","N",50,82,0,2,-32,-29.3,0
2016,11,11,"Penn","Robert Morris","V",67,50,0,2,17,4.8,1
2016,11,19,"Penn","Miami (FL)","V",62,74,0,2,-12,-15.8,0
2016,11,22,"Penn","Central Conn. St.","V",87,65,0,2,22,13.5,1
2016,11,26,"Penn","Navy","V",68,70,0,2,-2,0.7,0
2016,11,29,"Penn","Villanova","H",57,82,0,2,-25,-19.5,0
2016,12,3,"Penn","Temple","V",62,70,0,2,-8,-6.5,0
2016,12,7,"Penn","Lafayette","H",81,52,0,2,29,16.8,1
2016,12,10,"Penn","George Mason","H",60,79,0,2,-19,0.7,0
2016,12,12,"Penn","UCF","V",58,49,0,2,9,-11.3,1
2016,12,28,"Penn","Drexel","H",75,67,0,2,8,9.3,1
2016,12,30,"Penn","Fairfield","H",74,68,0,2,6,6.6,1
2017,1,7,"Penn","Princeton","V",52,61,0,2,-9,-10,0
2017,1,13,"Penn","Yale","H",60,68,0,2,-8,2.1,0
2017,1,14,"Penn","Brown","H",70,82,0,2,-12,11.1,0
2017,1,21,"Penn","Saint Joseph's","V",71,78,0,2,-7,-2.2,0
2017,1,25,"Penn","La Salle","V",77,74,0,2,3,-3.9,1
2017,2,3,"Penn","Harvard","V",59,69,0,2,-10,-5.4,0
2017,2,4,"Penn","Dartmouth","V",71,74,0,2,-3,7.4,0
2017,2,7,"Penn","Princeton","H",49,64,0,2,-15,-4.3,0
2017,2,10,"Penn","Columbia","H",70,62,0,2,8,7.9,1
2017,2,12,"Penn","Cornell","H",82,63,0,2,19,10.3,1
2017,2,17,"Penn","Brown","V",96,72,0,2,24,5.3,1
2017,2,19,"Penn","Yale","V",71,55,0,2,16,-3.7,1
2017,2,24,"Penn","Cornell","V",69,66,0,2,3,4.5,1
2017,2,25,"Penn","Columbia","V",67,70,0,2,-3,2.1,0
2017,3,3,"Penn","Dartmouth","H",74,76,0,2,-2,13.2,0
2017,3,4,"Penn","Harvard","H",75,72,0,2,3,0.3,1
2017,3,11,"Penn","Princeton","V",64,72,1,2,-8,-10,0
2016,11,11,"Penn St.","Albany (NY)","H",81,87,0,2,-6,8.5,0
2016,11,13,"Penn St.","Duquesne","H",82,74,0,2,8,13.1,1
2016,11,15,"Penn St.","Grand Canyon","H",85,76,0,2,9,9.4,1
2016,11,19,"Penn St.","Duke","N",68,78,0,2,-10,-13.7,0
2016,11,20,"Penn St.","Cincinnati","N",50,71,0,2,-21,-10.7,0
2016,11,23,"Penn St.","Colgate","H",72,59,0,2,13,16.5,1
2016,11,26,"Penn St.","George Washington","V",74,68,0,2,6,2,1
2016,11,29,"Penn St.","Georgia Tech","H",67,60,0,2,7,2.8,1
2016,12,3,"Penn St.","Wright St.","H",72,50,0,2,22,9.8,1
2016,12,7,"Penn St.","George Mason","H",66,85,0,2,-19,7,0
2016,12,10,"Penn St.","Pittsburgh","N",73,81,0,2,-8,-1.3,0
2016,12,18,"Penn St.","St. John's (NY)","V",92,76,0,2,16,-1.7,1
2016,12,21,"Penn St.","Morgan St.","H",96,55,0,2,41,23.1,1
2016,12,27,"Penn St.","Northwestern","H",77,87,0,2,-10,-3.2,0
2017,1,1,"Penn St.","Rutgers","V",60,47,0,2,13,0.9,1
2017,1,4,"Penn St.","Michigan","V",69,72,0,2,-3,-13.8,0
2017,1,7,"Penn St.","Michigan St.","N",72,63,0,2,9,-5.7,1
2017,1,14,"Penn St.","Minnesota","H",52,50,0,2,2,-3.6,1
2017,1,18,"Penn St.","Indiana","H",75,78,0,2,-3,-4,0
2017,1,21,"Penn St.","Purdue","V",52,77,0,2,-25,-15.1,0
2017,1,24,"Penn St.","Wisconsin","V",55,82,0,2,-27,-14.3,0
2017,1,28,"Penn St.","Illinois","H",71,67,0,2,4,0.4,1
2017,2,1,"Penn St.","Indiana","V",102,110,3,2,-8,-9.7,0
2017,2,4,"Penn St.","Rutgers","H",68,70,0,2,-2,6.6,0
2017,2,7,"Penn St.","Maryland","H",70,64,0,2,6,-2,1
2017,2,11,"Penn St.","Illinois","V",83,70,0,2,13,-5.3,1
2017,2,14,"Penn St.","Nebraska","V",66,82,0,2,-16,-1.5,0
2017,2,21,"Penn St.","Purdue","H",70,74,1,2,-4,-9.4,0
2017,2,25,"Penn St.","Minnesota","V",71,81,0,2,-10,-9.3,0
2017,2,28,"Penn St.","Ohio St.","H",70,71,0,2,-1,0.4,0
2017,3,5,"Penn St.","Iowa","V",79,90,0,2,-11,-4.8,0
2017,3,8,"Penn St.","Nebraska","N",76,67,1,2,9,1.4,1
2017,3,9,"Penn St.","Michigan St.","N",51,78,0,2,-27,-5.7,0
2016,11,11,"Pepperdine","Cal Poly","H",77,68,0,2,9,2.5,1
2016,11,15,"Pepperdine","Weber St.","H",69,68,0,2,1,-6.2,1
2016,11,21,"Pepperdine","Central Mich.","N",77,88,0,2,-11,-5.1,0
2016,11,22,"Pepperdine","Little Rock","N",66,65,0,2,1,-4.9,1
2016,11,23,"Pepperdine","St. Bonaventure","N",63,89,0,2,-26,-15.7,0
2016,11,27,"Pepperdine","Portland St.","H",85,91,0,2,-6,-1.6,0
2016,12,3,"Pepperdine","Belmont","H",77,85,0,2,-8,-12.7,0
2016,12,7,"Pepperdine","Long Beach St.","V",66,75,0,2,-9,-7.9,0
2016,12,11,"Pepperdine","Southern California","V",67,93,0,2,-26,-23.3,0
2016,12,20,"Pepperdine","Louisiana","V",64,90,0,2,-26,-13.4,0
2016,12,22,"Pepperdine","Montana","V",70,71,0,2,-1,-11.1,0
2016,12,29,"Pepperdine","Gonzaga","V",62,92,0,2,-30,-37.4,0
2016,12,31,"Pepperdine","Portland","V",60,73,0,2,-13,-6.6,0
2017,1,5,"Pepperdine","Loyola Marymount","H",71,70,0,2,1,-6.2,1
2017,1,7,"Pepperdine","San Diego","H",68,76,0,2,-8,-1,0
2017,1,12,"Pepperdine","Pacific","V",74,79,0,2,-5,-8.1,0
2017,1,14,"Pepperdine","Santa Clara","H",61,75,0,2,-14,-9.4,0
2017,1,19,"Pepperdine","BYU","V",70,99,0,2,-29,-20.3,0
2017,1,21,"Pepperdine","Saint Mary's (CA)","V",65,85,0,2,-20,-29,0
2017,1,26,"Pepperdine","Portland","H",78,60,0,2,18,-0.8,1
2017,1,28,"Pepperdine","Gonzaga","H",49,96,0,2,-47,-31.7,0
2017,2,2,"Pepperdine","San Francisco","V",56,77,0,2,-21,-16.5,0
2017,2,4,"Pepperdine","Pacific","H",82,72,0,2,10,-2.3,1
2017,2,9,"Pepperdine","BYU","H",99,83,0,2,16,-14.6,1
2017,2,11,"Pepperdine","San Diego","V",65,60,0,2,5,-6.7,1
2017,2,16,"Pepperdine","Santa Clara","V",55,106,0,2,-51,-15.1,0
2017,2,18,"Pepperdine","Loyola Marymount","V",61,82,0,2,-21,-11.9,0
2017,2,23,"Pepperdine","Saint Mary's (CA)","H",49,78,0,2,-29,-23.3,0
2017,2,25,"Pepperdine","San Francisco","H",65,76,0,2,-11,-10.7,0
2017,3,3,"Pepperdine","Pacific","N",84,89,0,2,-5,-5.2,0
2016,11,11,"Pittsburgh","Eastern Mich.","H",93,90,2,2,3,10.3,1
2016,11,14,"Pittsburgh","Gardner-Webb","H",99,80,0,2,19,12.6,1
2016,11,17,"Pittsburgh","SMU","N",67,76,0,2,-9,-9.7,0
2016,11,18,"Pittsburgh","Marquette","N",78,75,0,2,3,-6.1,1
2016,11,22,"Pittsburgh","Yale","H",75,70,0,2,5,9.6,1
2016,11,25,"Pittsburgh","Morehead St.","H",76,63,0,2,13,13.2,1
2016,11,29,"Pittsburgh","Maryland","V",73,59,0,2,14,-6.4,1
2016,12,2,"Pittsburgh","Duquesne","N",55,64,0,2,-9,11.6,0
2016,12,7,"Pittsburgh","Buffalo","H",84,79,0,2,5,9.2,1
2016,12,10,"Pittsburgh","Penn St.","N",81,73,0,2,8,1.3,1
2016,12,17,"Pittsburgh","Rice","H",83,73,0,2,10,10.1,1
2016,12,21,"Pittsburgh","Omaha","H",94,75,0,2,19,11.9,1
2016,12,28,"Pittsburgh","Marshall","H",112,106,0,2,6,10.3,1
2016,12,31,"Pittsburgh","Notre Dame","H",77,78,1,2,-1,-5.7,0
2017,1,4,"Pittsburgh","Virginia","H",88,76,1,2,12,-8.7,1
2017,1,7,"Pittsburgh","Syracuse","V",66,77,0,2,-11,-7.1,0
2017,1,11,"Pittsburgh","Louisville","V",80,85,0,2,-5,-16.1,0
2017,1,14,"Pittsburgh","Miami (FL)","H",46,72,0,2,-26,-2.5,0
2017,1,17,"Pittsburgh","North Carolina St.","V",74,79,0,2,-5,0.2,0
2017,1,24,"Pittsburgh","Louisville","H",51,106,0,2,-55,-10.4,0
2017,1,28,"Pittsburgh","Clemson","H",60,67,0,2,-7,-1.1,0
2017,1,31,"Pittsburgh","North Carolina","V",78,80,0,2,-2,-18.7,0
2017,2,4,"Pittsburgh","Duke","V",64,72,0,2,-8,-15.3,0
2017,2,8,"Pittsburgh","Boston College","V",83,72,0,2,11,4.2,1
2017,2,11,"Pittsburgh","Syracuse","H",80,75,0,2,5,-1.4,1
