"date","team","opponent","location","team_score","opp_score","score_diff","game_id","opp_game_id","team_conf","opp_conf","year","month","day","season_id","D1","OT","weights","pred_score_diff","wins"
2018-02-15,"Hofstra","William & Mary","H",90,84,6,26,24,NA,NA,2018,2,15,"2018-19",2,NA,1,4,1
2018-02-17,"Hofstra","Drexel","H",88,76,12,27,28,NA,NA,2018,2,17,"2018-19",2,NA,1,9.9,1
2018-02-22,"Hofstra","James Madison","V",77,61,16,28,28,NA,NA,2018,2,22,"2018-19",2,NA,1,1.7,1
2018-02-24,"Hofstra","Towson","H",91,86,5,29,29,NA,NA,2018,2,24,"2018-19",2,NA,1,2.7,1
2018-03-04,"Hofstra","UNCW","N",88,93,-5,30,29,NA,NA,2018,3,4,"2018-19",2,NA,1,6.9,0
2017-11-10,"Holy Cross","Sacred Heart","V",69,64,5,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-1.8,1
2017-11-16,"Holy Cross","Harvard","H",73,69,4,2,2,NA,NA,2017,11,16,"2018-19",2,NA,1,-6,1
2017-11-19,"Holy Cross","Rhode Island","V",66,88,-22,3,3,NA,NA,2017,11,19,"2018-19",2,NA,1,-22.4,0
2017-11-22,"Holy Cross","Fairleigh Dickinson","V",76,87,-11,4,3,NA,NA,2017,11,22,"2018-19",2,NA,1,-3.2,0
2017-11-25,"Holy Cross","Albany (NY)","H",62,78,-16,5,5,NA,NA,2017,11,25,"2018-19",2,NA,1,-6,0
2017-12-01,"Holy Cross","Manhattan","N",54,70,-16,6,7,NA,NA,2017,12,1,"2018-19",2,NA,1,-4.4,0
2017-12-02,"Holy Cross","La Salle","N",54,58,-4,7,9,NA,NA,2017,12,2,"2018-19",2,NA,1,-9.3,0
2017-12-06,"Holy Cross","Massachusetts","V",50,64,-14,8,9,NA,NA,2017,12,6,"2018-19",2,NA,1,-9.1,0
2017-12-09,"Holy Cross","New Hampshire","H",62,58,4,9,9,NA,NA,2017,12,9,"2018-19",2,NA,1,2.4,1
2017-12-19,"Holy Cross","Iona","H",68,82,-14,10,11,NA,NA,2017,12,19,"2018-19",2,NA,1,-7,0
2017-12-22,"Holy Cross","Siena","V",65,71,-6,11,13,NA,NA,2017,12,22,"2018-19",2,NA,1,-2.2,0
2017-12-29,"Holy Cross","Colgate","H",74,79,-5,12,11,NA,NA,2017,12,29,"2018-19",2,NA,1,-1.5,0
2018-01-02,"Holy Cross","Lafayette","V",48,60,-12,13,12,NA,NA,2018,1,2,"2018-19",2,NA,1,-3.5,0
2018-01-05,"Holy Cross","Lehigh","V",77,83,-6,14,13,NA,NA,2018,1,5,"2018-19",2,NA,1,-6.6,0
2018-01-08,"Holy Cross","Loyola Maryland","H",64,57,7,15,14,NA,NA,2018,1,8,"2018-19",2,NA,1,6.1,1
2018-01-11,"Holy Cross","Navy","V",56,61,-5,16,17,NA,NA,2018,1,11,"2018-19",2,1,1,-6.3,0
2018-01-14,"Holy Cross","Boston U.","H",40,54,-14,17,16,NA,NA,2018,1,14,"2018-19",2,NA,1,1.4,0
2018-01-17,"Holy Cross","Army West Point","H",70,66,4,18,17,NA,NA,2018,1,17,"2018-19",2,NA,1,1.6,1
2018-01-20,"Holy Cross","Bucknell","V",56,77,-21,19,21,NA,NA,2018,1,20,"2018-19",2,NA,1,-17.3,0
2018-01-22,"Holy Cross","American","V",60,57,3,20,20,NA,NA,2018,1,22,"2018-19",2,NA,1,1,1
2018-01-27,"Holy Cross","Lafayette","H",85,74,11,21,20,NA,NA,2018,1,27,"2018-19",2,NA,1,3.2,1
2018-01-29,"Holy Cross","Lehigh","H",67,71,-4,22,21,NA,NA,2018,1,29,"2018-19",2,NA,1,0.1,0
2018-02-03,"Holy Cross","Loyola Maryland","V",73,57,16,23,22,NA,NA,2018,2,3,"2018-19",2,NA,1,-0.6,1
2018-02-07,"Holy Cross","Navy","H",34,69,-35,24,25,NA,NA,2018,2,7,"2018-19",2,NA,1,0.4,0
2018-02-10,"Holy Cross","Boston U.","V",73,62,11,25,24,NA,NA,2018,2,10,"2018-19",2,NA,1,-5.3,1
2018-02-14,"Holy Cross","Army West Point","V",70,65,5,26,25,NA,NA,2018,2,14,"2018-19",2,NA,1,-5.1,1
2018-02-17,"Holy Cross","Bucknell","H",67,68,-1,27,29,NA,NA,2018,2,17,"2018-19",2,1,1,-10.6,0
2018-02-21,"Holy Cross","American","H",70,64,6,28,28,NA,NA,2018,2,21,"2018-19",2,NA,1,7.7,1
2018-02-24,"Holy Cross","Colgate","V",53,59,-6,29,28,NA,NA,2018,2,24,"2018-19",2,NA,1,-8.2,0
2018-03-01,"Holy Cross","Navy","V",81,65,16,30,31,NA,NA,2018,3,1,"2018-19",2,NA,1,-6.3,1
2018-03-04,"Holy Cross","Colgate","V",55,62,-7,31,30,NA,NA,2018,3,4,"2018-19",2,NA,1,-8.2,0
2017-11-10,"Houston","McNeese","H",81,53,28,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,28.2,1
2017-11-17,"Houston","Drexel","N",80,84,-4,2,2,NA,NA,2017,11,17,"2018-19",2,NA,1,21.4,0
2017-11-18,"Houston","Liberty","V",68,66,2,3,3,NA,NA,2017,11,18,"2018-19",2,NA,1,13.1,1
2017-11-19,"Houston","Wake Forest","N",78,73,5,4,5,NA,NA,2017,11,19,"2018-19",2,NA,1,8.6,1
2017-11-25,"Houston","Incarnate Word","H",97,58,39,5,2,NA,NA,2017,11,25,"2018-19",2,NA,1,34.6,1
2017-11-29,"Houston","New Orleans","H",75,66,9,6,5,NA,NA,2017,11,29,"2018-19",2,NA,1,25.3,1
2017-12-02,"Houston","Arkansas","H",91,65,26,7,7,NA,NA,2017,12,2,"2018-19",2,NA,1,5.4,1
2017-12-06,"Houston","Fairfield","H",88,66,22,8,8,NA,NA,2017,12,6,"2018-19",2,NA,1,22.5,1
2017-12-09,"Houston","Saint Louis","V",77,58,19,9,8,NA,NA,2017,12,9,"2018-19",2,NA,1,10.5,1
2017-12-13,"Houston","LSU","V",77,80,-3,10,8,NA,NA,2017,12,13,"2018-19",2,NA,1,2.2,0
2017-12-17,"Houston","Prairie View","H",92,72,20,11,11,NA,NA,2017,12,17,"2018-19",2,NA,1,26.2,1
2017-12-20,"Houston","Providence","N",70,59,11,12,12,NA,NA,2017,12,20,"2018-19",2,NA,1,5.7,1
2017-12-28,"Houston","South Fla.","V",79,60,19,13,14,NA,NA,2017,12,28,"2018-19",2,NA,1,19.8,1
2017-12-30,"Houston","Temple","H",76,73,3,14,13,NA,NA,2017,12,30,"2018-19",2,NA,1,12.2,1
2018-01-04,"Houston","Wichita St.","V",63,81,-18,15,14,NA,NA,2018,1,4,"2018-19",2,NA,1,-3.6,0
2018-01-11,"Houston","Tulsa","H",104,71,33,16,17,NA,NA,2018,1,11,"2018-19",2,NA,1,14.4,1
2018-01-14,"Houston","East Carolina","V",65,49,16,17,17,NA,NA,2018,1,14,"2018-19",2,NA,1,21.7,1
2018-01-17,"Houston","Tulane","V",72,81,-9,18,18,NA,NA,2018,1,17,"2018-19",2,NA,1,11.5,0
2018-01-20,"Houston","Wichita St.","H",73,59,14,19,19,NA,NA,2018,1,20,"2018-19",2,NA,1,3.1,1
2018-01-28,"Houston","South Fla.","H",63,40,23,20,22,NA,NA,2018,1,28,"2018-19",2,NA,1,26.5,1
2018-01-31,"Houston","Cincinnati","V",70,80,-10,21,22,NA,NA,2018,1,31,"2018-19",2,NA,1,-7.5,0
2018-02-03,"Houston","UCF","V",69,65,4,22,22,NA,NA,2018,2,3,"2018-19",2,NA,1,8.1,1
2018-02-08,"Houston","SMU","H",67,58,9,23,24,NA,NA,2018,2,8,"2018-19",2,NA,1,10.7,1
2018-02-11,"Houston","Tulane","H",73,42,31,24,24,NA,NA,2018,2,11,"2018-19",2,NA,1,18.2,1
2018-02-15,"Houston","Cincinnati","H",67,62,5,25,26,NA,NA,2018,2,15,"2018-19",2,NA,1,-0.8,1
2018-02-18,"Houston","Temple","V",80,59,21,26,27,NA,NA,2018,2,18,"2018-19",2,NA,1,5.5,1
2018-02-22,"Houston","Memphis","V",85,91,-6,27,28,NA,NA,2018,2,22,"2018-19",2,NA,1,11.3,0
2018-02-25,"Houston","East Carolina","H",109,58,51,28,27,NA,NA,2018,2,25,"2018-19",2,NA,1,28.4,1
2018-02-28,"Houston","SMU","V",69,56,13,29,30,NA,NA,2018,2,28,"2018-19",2,NA,1,4,1
2018-03-04,"Houston","UConn","H",81,71,10,30,31,NA,NA,2018,3,4,"2018-19",2,NA,1,18.6,1
2018-03-09,"Houston","UCF","N",84,56,28,31,32,NA,NA,2018,3,9,"2018-19",2,NA,1,11.4,1
2018-03-10,"Houston","Wichita St.","N",77,74,3,32,32,NA,NA,2018,3,10,"2018-19",2,NA,1,-0.2,1
2018-03-11,"Houston","Cincinnati","N",55,56,-1,33,34,NA,NA,2018,3,11,"2018-19",2,NA,1,-4.1,0
2018-03-15,"Houston","San Diego St.","N",67,65,2,34,32,NA,NA,2018,3,15,"2018-19",2,NA,1,3.6,1
2018-03-17,"Houston","Michigan","N",63,64,-1,35,36,NA,NA,2018,3,17,"2018-19",2,NA,1,-2.6,0
2017-11-10,"Houston Baptist","Providence","V",55,84,-29,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-27,0
2017-11-18,"Houston Baptist","Belmont","V",88,93,-5,2,4,NA,NA,2017,11,18,"2018-19",2,NA,1,-23.7,0
2017-11-19,"Houston Baptist","Detroit Mercy","N",109,116,-7,3,3,NA,NA,2017,11,19,"2018-19",2,1,1,-2.2,0
2017-11-21,"Houston Baptist","Virginia Tech","V",73,99,-26,4,5,NA,NA,2017,11,21,"2018-19",2,NA,1,-30.6,0
2017-11-26,"Houston Baptist","Oklahoma St.","V",74,101,-27,5,6,NA,NA,2017,11,26,"2018-19",2,NA,1,-28,0
2017-12-02,"Houston Baptist","Texas St.","H",71,52,19,6,8,NA,NA,2017,12,2,"2018-19",2,NA,1,-6.4,1
2017-12-06,"Houston Baptist","Saint Peter's","V",74,76,-2,7,8,NA,NA,2017,12,6,"2018-19",2,NA,1,-13.7,0
2017-12-09,"Houston Baptist","UTSA","V",71,87,-16,8,9,NA,NA,2017,12,9,"2018-19",2,NA,1,-16.6,0
2017-12-18,"Houston Baptist","Michigan St.","V",62,107,-45,9,12,NA,NA,2017,12,18,"2018-19",2,NA,1,-38.4,0
2017-12-20,"Houston Baptist","Vanderbilt","V",48,81,-33,10,11,NA,NA,2017,12,20,"2018-19",2,NA,1,-24.5,0
2017-12-28,"Houston Baptist","Lamar University","V",68,86,-18,11,10,NA,NA,2017,12,28,"2018-19",2,NA,1,-14.2,0
2017-12-30,"Houston Baptist","New Orleans","H",57,64,-7,12,10,NA,NA,2017,12,30,"2018-19",2,NA,1,-4,0
2018-01-06,"Houston Baptist","Nicholls St.","H",71,72,-1,13,13,NA,NA,2018,1,6,"2018-19",2,NA,1,-9.2,0
2018-01-10,"Houston Baptist","Abilene Christian","H",74,82,-8,14,14,NA,NA,2018,1,10,"2018-19",2,NA,1,-3.7,0
2018-01-13,"Houston Baptist","Sam Houston St.","V",68,81,-13,15,14,NA,NA,2018,1,13,"2018-19",2,NA,1,-14.2,0
2018-01-17,"Houston Baptist","Southeastern La.","V",69,85,-16,16,16,NA,NA,2018,1,17,"2018-19",2,NA,1,-13.5,0
2018-01-20,"Houston Baptist","McNeese","H",81,86,-5,17,14,NA,NA,2018,1,20,"2018-19",2,NA,1,-1.1,0
2018-01-24,"Houston Baptist","Incarnate Word","H",102,86,16,18,14,NA,NA,2018,1,24,"2018-19",2,NA,1,5.2,1
2018-01-27,"Houston Baptist","A&M-Corpus Chris","V",69,79,-10,19,15,NA,NA,2018,1,27,"2018-19",2,1,1,-7.3,0
2018-01-31,"Houston Baptist","SFA","V",82,102,-20,20,18,NA,NA,2018,1,31,"2018-19",2,NA,1,-21.7,0
2018-02-07,"Houston Baptist","Central Ark.","H",80,100,-20,21,24,NA,NA,2018,2,7,"2018-19",2,NA,1,-6.9,0
2018-02-10,"Houston Baptist","Nicholls St.","V",67,94,-27,22,21,NA,NA,2018,2,10,"2018-19",2,NA,1,-15.9,0
2018-02-14,"Houston Baptist","Northwestern St.","V",77,70,7,23,21,NA,NA,2018,2,14,"2018-19",2,NA,1,1.6,1
2018-02-17,"Houston Baptist","Sam Houston St.","H",78,86,-8,24,24,NA,NA,2018,2,17,"2018-19",2,NA,1,-7.5,0
2018-02-21,"Houston Baptist","Lamar University","H",73,87,-14,25,25,NA,NA,2018,2,21,"2018-19",2,NA,1,-7.5,0
2018-02-24,"Houston Baptist","McNeese","V",79,88,-9,26,23,NA,NA,2018,2,24,"2018-19",2,NA,1,-7.8,0
2018-02-28,"Houston Baptist","Incarnate Word","V",71,83,-12,27,23,NA,NA,2018,2,28,"2018-19",2,NA,1,-1.5,0
2018-03-03,"Houston Baptist","A&M-Corpus Chris","H",87,92,-5,28,25,NA,NA,2018,3,3,"2018-19",2,NA,1,-0.6,0
2017-11-10,"Howard","George Washington","V",75,84,-9,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-16.3,0
2017-11-12,"Howard","Indiana","V",77,86,-9,2,2,NA,NA,2017,11,12,"2018-19",2,NA,1,-26.3,0
2017-11-14,"Howard","Gonzaga","V",69,106,-37,3,2,NA,NA,2017,11,14,"2018-19",2,NA,1,-35.7,0
2017-11-18,"Howard","Eastern Mich.","V",66,76,-10,4,2,NA,NA,2017,11,18,"2018-19",2,NA,1,-18.8,0
2017-11-20,"Howard","Arkansas St.","V",78,92,-14,5,4,NA,NA,2017,11,20,"2018-19",2,NA,1,-9.9,0
2017-11-22,"Howard","South Fla.","V",52,75,-23,6,5,NA,NA,2017,11,22,"2018-19",2,NA,1,-10.1,0
2017-11-27,"Howard","Liberty","V",55,75,-20,7,5,NA,NA,2017,11,27,"2018-19",2,NA,1,-16.8,0
2017-12-04,"Howard","Penn","H",68,81,-13,8,9,NA,NA,2017,12,4,"2018-19",2,NA,1,-14.6,0
2017-12-07,"Howard","Georgetown","V",67,81,-14,9,7,NA,NA,2017,12,7,"2018-19",2,NA,1,-23.5,0
2017-12-09,"Howard","American","V",63,74,-11,10,9,NA,NA,2017,12,9,"2018-19",2,NA,1,-5.4,0
2017-12-18,"Howard","Jacksonville St.","V",60,62,-2,11,11,NA,NA,2017,12,18,"2018-19",2,NA,1,-19,0
2017-12-21,"Howard","UTEP","V",56,69,-13,12,10,NA,NA,2017,12,21,"2018-19",2,NA,1,-12.3,0
2017-12-22,"Howard","UNCW","N",80,75,5,13,10,NA,NA,2017,12,22,"2018-19",2,NA,1,-8.2,1
2017-12-29,"Howard","Hawaii","V",59,84,-25,14,11,NA,NA,2017,12,29,"2018-19",2,NA,1,-15.6,0
2018-01-03,"Howard","Florida A&M","V",76,84,-8,15,16,NA,NA,2018,1,3,"2018-19",2,NA,1,-1.5,0
2018-01-06,"Howard","Bethune-Cookman","H",87,92,-5,16,14,NA,NA,2018,1,6,"2018-19",2,1,1,-1.5,0
2018-01-13,"Howard","South Carolina St.","V",88,91,-3,17,16,NA,NA,2018,1,13,"2018-19",2,1,1,-0.1,0
2018-01-15,"Howard","Savannah St.","V",90,91,-1,18,17,NA,NA,2018,1,15,"2018-19",2,NA,1,-4.7,0
2018-01-20,"Howard","N.C. Central","H",84,78,6,19,16,NA,NA,2018,1,20,"2018-19",2,1,1,-0.4,1
2018-01-22,"Howard","N.C. A&T","H",90,88,2,20,19,NA,NA,2018,1,22,"2018-19",2,1,1,-1.1,1
2018-01-27,"Howard","UMES","V",85,75,10,21,21,NA,NA,2018,1,27,"2018-19",2,NA,1,4.3,1
2018-02-03,"Howard","Florida A&M","H",83,80,3,22,24,NA,NA,2018,2,3,"2018-19",2,1,1,5.2,1
2018-02-05,"Howard","Morgan St.","V",61,97,-36,23,21,NA,NA,2018,2,5,"2018-19",2,NA,1,-5.7,0
2018-02-08,"Howard","Hampton","H",81,95,-14,24,22,NA,NA,2018,2,8,"2018-19",2,NA,1,-4,0
2018-02-12,"Howard","UMES","H",84,56,28,25,25,NA,NA,2018,2,12,"2018-19",2,NA,1,11,1
2018-02-17,"Howard","N.C. A&T","V",69,83,-14,26,25,NA,NA,2018,2,17,"2018-19",2,NA,1,-7.8,0
2018-02-19,"Howard","N.C. Central","V",66,83,-17,27,24,NA,NA,2018,2,19,"2018-19",2,NA,1,-7.1,0
2018-02-24,"Howard","Delaware St.","H",93,74,19,28,27,NA,NA,2018,2,24,"2018-19",2,NA,1,11.1,1
2018-02-26,"Howard","Norfolk St.","H",74,79,-5,29,27,NA,NA,2018,2,26,"2018-19",2,NA,1,-0.5,0
2018-03-01,"Howard","Coppin St.","V",78,71,7,30,31,NA,NA,2018,3,1,"2018-19",2,NA,1,0.7,1
2018-03-06,"Howard","Florida A&M","N",78,88,-10,31,32,NA,NA,2018,3,6,"2018-19",2,NA,1,1.8,0
2017-11-11,"IUPUI","Bradley","V",53,68,-15,1,1,NA,NA,2017,11,11,"2018-19",2,NA,1,-14.3,0
2017-11-17,"IUPUI","Eastern Ill.","V",79,80,-1,2,3,NA,NA,2017,11,17,"2018-19",2,NA,1,-5,0
2017-11-21,"IUPUI","Morehead St.","H",67,61,6,3,4,NA,NA,2017,11,21,"2018-19",2,NA,1,3.8,1
2017-11-28,"IUPUI","Western Ill.","V",77,90,-13,4,4,NA,NA,2017,11,28,"2018-19",2,NA,1,-1.6,0
2017-12-02,"IUPUI","Ball St.","V",64,83,-19,5,7,NA,NA,2017,12,2,"2018-19",2,NA,1,-11.3,0
2017-12-06,"IUPUI","SIUE","H",81,82,-1,6,8,NA,NA,2017,12,6,"2018-19",2,NA,1,5.9,0
2017-12-10,"IUPUI","Purdue","V",61,86,-25,7,12,NA,NA,2017,12,10,"2018-19",2,NA,1,-33.8,0
2017-12-16,"IUPUI","Washington St.","V",59,72,-13,8,10,NA,NA,2017,12,16,"2018-19",2,NA,1,-11.4,0
2017-12-18,"IUPUI","Gonzaga","V",71,101,-30,9,12,NA,NA,2017,12,18,"2018-19",2,NA,1,-29.6,0
2017-12-28,"IUPUI","Northern Ky.","V",59,77,-18,10,11,NA,NA,2017,12,28,"2018-19",2,NA,1,-17.7,0
2017-12-30,"IUPUI","Wright St.","V",52,60,-8,11,13,NA,NA,2017,12,30,"2018-19",2,NA,1,-13.3,0
2018-01-02,"IUPUI","Green Bay","V",67,63,4,12,13,NA,NA,2018,1,2,"2018-19",2,NA,1,-4.3,1
2018-01-04,"IUPUI","Ill.-Chicago","H",65,70,-5,13,14,NA,NA,2018,1,4,"2018-19",2,NA,1,-2.5,0
2018-01-10,"IUPUI","Milwaukee","H",72,71,1,14,16,NA,NA,2018,1,10,"2018-19",2,NA,1,-1.8,1
2018-01-12,"IUPUI","Green Bay","H",67,61,6,15,17,NA,NA,2018,1,12,"2018-19",2,NA,1,2.4,1
2018-01-16,"IUPUI","Detroit Mercy","H",81,66,15,16,18,NA,NA,2018,1,16,"2018-19",2,NA,1,6.6,1
2018-01-18,"IUPUI","Cleveland St.","V",67,70,-3,17,19,NA,NA,2018,1,18,"2018-19",2,NA,1,-2.2,0
2018-01-20,"IUPUI","Youngstown St.","V",62,85,-23,18,19,NA,NA,2018,1,20,"2018-19",2,NA,1,0.5,0
2018-01-27,"IUPUI","Ill.-Chicago","V",62,71,-9,19,20,NA,NA,2018,1,27,"2018-19",2,NA,1,-9.2,0
2018-02-02,"IUPUI","Detroit Mercy","V",60,74,-14,20,22,NA,NA,2018,2,2,"2018-19",2,NA,1,-0.1,0
2018-02-04,"IUPUI","Oakland","V",74,82,-8,21,25,NA,NA,2018,2,4,"2018-19",2,NA,1,-10.9,0
2018-02-08,"IUPUI","Cleveland St.","H",78,73,5,22,25,NA,NA,2018,2,8,"2018-19",2,NA,1,4.5,1
2018-02-10,"IUPUI","Youngstown St.","H",80,84,-4,23,25,NA,NA,2018,2,10,"2018-19",2,NA,1,7.2,0
2018-02-16,"IUPUI","Milwaukee","V",76,71,5,24,27,NA,NA,2018,2,16,"2018-19",2,1,1,-8.5,1
2018-02-19,"IUPUI","Oakland","H",74,67,7,25,29,NA,NA,2018,2,19,"2018-19",2,NA,1,-4.2,1
2018-02-23,"IUPUI","Wright St.","H",66,56,10,26,28,NA,NA,2018,2,23,"2018-19",2,NA,1,-6.6,1
2018-02-25,"IUPUI","Northern Ky.","H",56,75,-19,27,28,NA,NA,2018,2,25,"2018-19",2,NA,1,-11,0
2018-03-04,"IUPUI","Oakland","N",55,62,-7,28,32,NA,NA,2018,3,4,"2018-19",2,NA,1,-7.5,0
2017-11-10,"Idaho","Nevada","V",64,88,-24,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-15.3,0
2017-11-18,"Idaho","Sam Houston St.","H",63,54,9,2,1,NA,NA,2017,11,18,"2018-19",2,NA,1,8.6,1
2017-11-22,"Idaho","Santa Clara","N",69,59,10,3,3,NA,NA,2017,11,22,"2018-19",2,NA,1,9.7,1
2017-11-24,"Idaho","CSU Bakersfield","N",62,64,-2,4,4,NA,NA,2017,11,24,"2018-19",2,NA,1,7.5,0
2017-11-25,"Idaho","Cal Poly","N",75,66,9,5,6,NA,NA,2017,11,25,"2018-19",2,NA,1,12.6,1
2017-12-03,"Idaho","Nicholls St.","V",79,68,11,6,7,NA,NA,2017,12,3,"2018-19",2,NA,1,0.2,1
2017-12-06,"Idaho","Washington St.","H",91,64,27,7,8,NA,NA,2017,12,6,"2018-19",2,NA,1,5.9,1
2017-12-09,"Idaho","CSU Bakersfield","V",55,66,-11,8,9,NA,NA,2017,12,9,"2018-19",2,NA,1,4.2,0
2017-12-18,"Idaho","Western Mich.","V",82,52,30,9,9,NA,NA,2017,12,18,"2018-19",2,NA,1,0.6,1
2017-12-21,"Idaho","UC Irvine","N",59,67,-8,10,13,NA,NA,2017,12,21,"2018-19",2,NA,1,1,0
2017-12-29,"Idaho","North Dakota","V",74,57,17,11,10,NA,NA,2017,12,29,"2018-19",2,NA,1,5,1
2017-12-31,"Idaho","Northern Colo.","V",77,81,-4,12,12,NA,NA,2017,12,31,"2018-19",2,NA,1,-5.9,0
2018-01-04,"Idaho","Sacramento St.","H",69,68,1,13,13,NA,NA,2018,1,4,"2018-19",2,NA,1,13.4,1
2018-01-06,"Idaho","Portland St.","H",72,73,-1,14,13,NA,NA,2018,1,6,"2018-19",2,NA,1,4.4,0
2018-01-12,"Idaho","Eastern Wash.","V",58,51,7,15,16,NA,NA,2018,1,12,"2018-19",2,NA,1,-2.8,1
2018-01-18,"Idaho","Southern Utah","V",80,76,4,16,15,NA,NA,2018,1,18,"2018-19",2,NA,1,5.3,1
2018-01-20,"Idaho","Northern Ariz.","V",84,80,4,17,18,NA,NA,2018,1,20,"2018-19",2,NA,1,11.8,1
2018-01-25,"Idaho","Northern Colo.","H",63,80,-17,18,18,NA,NA,2018,1,25,"2018-19",2,NA,1,0.8,0
2018-01-27,"Idaho","North Dakota","H",96,71,25,19,19,NA,NA,2018,1,27,"2018-19",2,NA,1,11.7,1
2018-02-01,"Idaho","Portland St.","V",97,88,9,20,19,NA,NA,2018,2,1,"2018-19",2,NA,1,-2.3,1
2018-02-03,"Idaho","Sacramento St.","V",81,58,23,21,21,NA,NA,2018,2,3,"2018-19",2,NA,1,6.7,1
2018-02-09,"Idaho","Eastern Wash.","H",66,64,2,22,23,NA,NA,2018,2,9,"2018-19",2,NA,1,3.9,1
2018-02-15,"Idaho","Montana St.","H",88,78,10,23,25,NA,NA,2018,2,15,"2018-19",2,NA,1,12.7,1
2018-02-17,"Idaho","Montana","H",79,77,2,24,25,NA,NA,2018,2,17,"2018-19",2,1,1,-1.9,1
2018-02-22,"Idaho","Idaho St.","V",83,86,-3,25,24,NA,NA,2018,2,22,"2018-19",2,NA,1,3.3,0
2018-02-24,"Idaho","Weber St.","V",68,62,6,26,25,NA,NA,2018,2,24,"2018-19",2,NA,1,-2.2,1
2018-03-01,"Idaho","Northern Ariz.","H",66,52,14,27,28,NA,NA,2018,3,1,"2018-19",2,NA,1,18.5,1
2018-03-03,"Idaho","Southern Utah","H",78,76,2,28,27,NA,NA,2018,3,3,"2018-19",2,NA,1,12,1
2018-03-08,"Idaho","Southern Utah","N",78,92,-14,29,29,NA,NA,2018,3,8,"2018-19",2,NA,1,8.6,0
2017-11-10,"Idaho St.","Arizona St.","V",74,94,-20,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-20.6,0
2017-11-14,"Idaho St.","Utah Valley","H",71,84,-13,2,3,NA,NA,2017,11,14,"2018-19",2,NA,1,-7,0
2017-11-18,"Idaho St.","Washington St.","V",62,83,-21,3,3,NA,NA,2017,11,18,"2018-19",2,NA,1,-7.4,0
2017-11-22,"Idaho St.","San Jose St.","V",54,62,-8,4,4,NA,NA,2017,11,22,"2018-19",2,NA,1,0.7,0
2017-11-27,"Idaho St.","Seattle U","V",67,73,-6,5,6,NA,NA,2017,11,27,"2018-19",2,NA,1,-5.8,0
2017-12-06,"Idaho St.","CSUN","H",74,66,8,6,7,NA,NA,2017,12,6,"2018-19",2,NA,1,11,1
2017-12-18,"Idaho St.","Youngstown St.","H",86,62,24,7,9,NA,NA,2017,12,18,"2018-19",2,NA,1,11.3,1
2017-12-21,"Idaho St.","BYU","V",71,85,-14,8,12,NA,NA,2017,12,21,"2018-19",2,NA,1,-15.6,0
2017-12-23,"Idaho St.","CSUN","V",67,55,12,9,11,NA,NA,2017,12,23,"2018-19",2,NA,1,4.3,1
2017-12-30,"Idaho St.","Weber St.","V",62,60,2,10,10,NA,NA,2017,12,30,"2018-19",2,NA,1,-8.8,1
2018-01-04,"Idaho St.","Southern Utah","H",93,78,15,11,12,NA,NA,2018,1,4,"2018-19",2,NA,1,5.3,1
2018-01-06,"Idaho St.","Northern Ariz.","H",64,60,4,12,15,NA,NA,2018,1,6,"2018-19",2,NA,1,11.9,1
2018-01-11,"Idaho St.","North Dakota","V",58,81,-23,13,14,NA,NA,2018,1,11,"2018-19",2,NA,1,-1.6,0
2018-01-13,"Idaho St.","Northern Colo.","V",80,94,-14,14,16,NA,NA,2018,1,13,"2018-19",2,NA,1,-12.5,0
2018-01-18,"Idaho St.","Portland St.","H",83,87,-4,15,16,NA,NA,2018,1,18,"2018-19",2,NA,1,-2.3,0
2018-01-20,"Idaho St.","Sacramento St.","H",71,65,6,16,18,NA,NA,2018,1,20,"2018-19",2,NA,1,6.8,1
2018-01-27,"Idaho St.","Weber St.","H",70,77,-7,17,17,NA,NA,2018,1,27,"2018-19",2,NA,1,-2.1,0
2018-02-01,"Idaho St.","Northern Ariz.","V",63,61,2,18,21,NA,NA,2018,2,1,"2018-19",2,NA,1,5.2,1
2018-02-03,"Idaho St.","Southern Utah","V",80,84,-4,19,20,NA,NA,2018,2,3,"2018-19",2,NA,1,-1.4,0
2018-02-08,"Idaho St.","Northern Colo.","H",82,85,-3,20,22,NA,NA,2018,2,8,"2018-19",2,NA,1,-5.8,0
2018-02-10,"Idaho St.","North Dakota","H",82,67,15,21,23,NA,NA,2018,2,10,"2018-19",2,NA,1,5.1,1
2018-02-15,"Idaho St.","Sacramento St.","V",67,64,3,22,24,NA,NA,2018,2,15,"2018-19",2,NA,1,0.1,1
2018-02-17,"Idaho St.","Portland St.","V",77,91,-14,23,24,NA,NA,2018,2,17,"2018-19",2,NA,1,-9,0
2018-02-22,"Idaho St.","Idaho","H",86,83,3,24,25,NA,NA,2018,2,22,"2018-19",2,NA,1,-3.3,1
2018-02-24,"Idaho St.","Eastern Wash.","H",69,74,-5,25,27,NA,NA,2018,2,24,"2018-19",2,NA,1,-2.8,0
2018-03-01,"Idaho St.","Montana St.","V",101,78,23,26,28,NA,NA,2018,3,1,"2018-19",2,NA,1,-0.6,1
