"player","team","yr","trank_ppg","mins_pct","year"
"Jarvis Garrett","Rhode Island","Sr",1.15464,50.7,2018
"Roderick Taylor","Louisiana Monroe","Jr",-1.04329,14.3,2018
"Eric James","Duquesne","Sr",0.000705398,15.8,2018
"Kyle Brown","Cornell","Sr",-0.167095,6.3,2018
"Drew Urquhart","Vermont","Sr",3.43353,60.7,2018
"Idy Diallo","UC Riverside","Jr",-0.427413,24.4,2018
"Aaron Moesch","Wisconsin","Sr",0.890156,11.8,2018
"Otas Iyekekpolor","Central Arkansas","Jr",-0.11887,9,2018
"Reed Timmer","Drake","Sr",4.29297,81.9,2018
"Nick Norton","UAB","Jr",1.74986,72.9,2018
"B.J. Taylor","UCF","Jr",3.28386,38.5,2018
"Daniel Wallace","St. Francis PA","Sr",-0.0419686,11.7,2018
"Ezra Talbert","Liberty","Jr",0.0382638,12.6,2018
"Evan Fitzner","Saint Mary's","Jr",1.11812,38.7,2018
"Brent Wrapp","Cal St. Bakersfield","Sr",-0.41984,67.5,2018
"Khadeem Lattin","Oklahoma","Sr",2.61802,49.7,2018
"Xavier Cooks","Winthrop","Sr",2.83429,73.5,2018
"Kellen Blake","Winthrop","Sr",0.126682,1.3,2018
"Mitch Hill","Winthrop","Sr",0.127715,3.8,2018
"Freddy Poole","Winthrop","Sr",0.00867525,0.8,2018
"Michael Onyebalu","UC Davis","Sr",0.0895446,66.4,2018
"Zach Green","Montana St.","Sr",0.470259,41.3,2018
"Nate Sherwood","Idaho","Jr",1.83909,73.4,2018
"Arkadiy Mkrtychyan","Idaho","Sr",0.878817,37.3,2018
"Bryan Sekunda","Stony Brook","Sr",0.793379,48.1,2018
"Gerard Martin","Grand Canyon","Jr",-0.222253,41.3,2018
"Christian Harrison","Georgia","Jr",-0.588337,0.2,2018
"Joe Hanel","DePaul","Sr",0.0905366,5.9,2018
"Gyorgy Goloman","UCLA","Sr",2.39977,59.6,2018
"B.J. Stith","Old Dominion","Jr",2.63317,78,2018
"Jack Salt","Virginia","Jr",1.382,49.3,2018
"Isaiah Wilkins","Virginia","Sr",2.55932,68.6,2018
"Mike Laster","Ohio","Sr",2.17136,77.4,2018
"Sam Frayer","Ohio","Sr",0.0395617,1.1,2018
"Chris Collins","Texas A&M","Jr",-0.07446,8.6,2018
"Paul Miller","North Dakota St.","Sr",3.42917,85.5,2018
"Jordan Watkins","Davidson","Sr",0.286949,7.4,2018
"Greg McClinton","Old Dominion","Sr",0.0963388,0.8,2018
"Brocke Stepteau","Hawaii","Jr",2.02148,66.2,2018
"James McGee","Southern Utah","Sr",1.4323,72.6,2018
"Ismael Sanogo","Seton Hall","Sr",1.95586,53.9,2018
"Avery Patterson","Alcorn St.","Sr",-0.534925,37.8,2018
"Justin Johnson","Western Kentucky","Sr",3.75156,86.5,2018
"Obi Enechionyia","Temple","Sr",2.43961,71.9,2018
"Daniel Amigo","Denver","Sr",2.06097,64.4,2018
"Desi Rodriguez","Seton Hall","Sr",4.09546,68.5,2018
"Samuel Dingba","Vermont","Jr",0.361914,8,2018
"Torin Dorn","North Carolina St.","Jr",3.3202,71.5,2018
"Chaise Daniels","Quinnipiac","Sr",1.1057,46.7,2018
"Jamison Glover","William & Mary","Sr",0.0455867,1.2,2018
"Jalen Adams","Connecticut","Jr",3.85444,88,2018
"Julian Harris","UT Arlington","Sr",-0.159204,22.6,2018
"Brandon Alston","Georgia Tech","Jr",0.572378,59,2018
"Kaleb Joseph","Creighton","Jr",1.33405,7.8,2018
"Devin Epps","South Alabama","Sr",0.106589,0.7,2018
"Matt Klinewski","Lafayette","Sr",3.00809,67.5,2018
"Eric Stafford","Lafayette","Sr",-0.140841,64.3,2018
"Austin Karrer","UTSA","Sr",0.74301,44.7,2018
"Chad Sherwood","Idaho","Sr",1.40358,52.9,2018
"Anthony Durham","Rider","Sr",1.85674,66.8,2018
"Zachary Hamilton","Prairie View A&M","Sr",2.03718,68.9,2018
"Erick Neal","UT Arlington","Sr",3.41006,82.9,2018
"Brenton Scott","Indiana St.","Sr",1.92625,80.4,2018
"Trevon Bluiett","Xavier","Sr",5.09776,84.8,2018
"Makinde London","Chattanooga","Jr",1.52666,59,2018
"Larry Austin Jr.","Vanderbilt","Jr",0.295896,19.7,2018
"J.P. Macura","Xavier","Sr",3.7567,71.4,2018
"Sean O'Mara","Xavier","Sr",2.15418,36.2,2018
"A.J. Jacobson","North Dakota St.","Sr",2.51864,66,2018
"Raasean Davis","North Carolina Central","Jr",2.19678,74.2,2018
"Roschon Prince","Detroit","Sr",2.23086,54.9,2018
"Justin Bibbins","Utah","Sr",4.82621,86.7,2018
"Keenan Simmons","SIU Edwardsville","Sr",1.46564,62.8,2018
"Dalique Mingo","Howard","Sr",0.0592564,40.4,2018
"Josh Ibarra","Houston Baptist","Sr",3.12676,18.3,2018
"Casey Benson","Grand Canyon","Sr",1.67146,71.3,2018
"John Schurman","Binghamton","Jr",0.130824,3.3,2018
"Max Joseph","Valparaiso","Sr",1.21398,66.7,2018
"Jerome Segura","Fairfield","Sr",-0.142829,43.7,2018
"Tyler Nelson","Fairfield","Sr",3.86617,89.6,2018
"Devon Hall","Virginia","Sr",4.5568,79.9,2018
"Devin Wyatt","Incarnate Word","Jr",-0.589541,22.4,2018
"Casey Schlatter","Drake","Jr",0.643885,34.4,2018
"Dominique Collier","Colorado","Sr",1.20134,48.8,2018
"Josh Repine","Colorado","Sr",-0.122562,0.5,2018
"Kye de Laveaga","Northern Arizona","Sr",-0.295823,4.4,2018
"Torry Johnson","Northern Arizona","Jr",1.06939,65.3,2018
"Justin Tillman","VCU","Sr",4.01814,75.8,2018
"Ramel Thompkins","USC Upstate","Sr",1.92332,77.3,2018
"Michael Gilmore","Florida Gulf Coast","Jr",-0.0248869,32.6,2018
"Jeremiah Jefferson","Jackson St.","Jr",0.471261,60.3,2018
"Ryan Richardson","Weber St.","Sr",2.82025,82.9,2018
"Zach Braxton","Weber St.","Jr",2.43585,68.5,2018
"Dylan Osetkowski","Texas","Jr",2.40999,84.8,2018
"Terrell Hales","Cleveland St.","Sr",-0.142685,14.5,2018
"Kenny Carpenter","Cleveland St.","Sr",2.44146,81.2,2018
"Wes VanBeck","Houston","Sr",1.45851,34.9,2018
"Jake Pemberton","Denver","Sr",2.01259,81.9,2018
"Christian Mackey","Denver","Sr",0.502763,21.6,2018
"Bray Barnes","Cal St. Bakersfield","Jr",0.582889,2.9,2018
"Makai Mason","Yale","Sr",0.642144,1.7,2018
"Eric Anderson","Yale","Sr",0.365928,3.6,2018
"Jakub Petras","Stony Brook","Sr",0.644897,33.4,2018
"David Cohn","William & Mary","Sr",4.61705,91.1,2018
"Lane Severyn","South Dakota St.","Sr",1.41997,33.3,2018
"Skyler Flatten","South Dakota St.","Sr",2.57781,66.1,2018
"Joey Frenchwood","Lamar","Sr",0.30923,63.1,2018
"Tyrell Sturdivant","Stony Brook","Sr",0.206737,56.4,2018
"Austin Witherill","Arizona St.","Sr",0.421455,3.1,2018
"Michael Zeno","New Orleans","Sr",-0.539872,44.6,2018
"Bryce Jackson","North Texas","Sr",-0.39866,1.2,2018
"Dwain Whitfield","Arkansas Pine Bluff","Jr",0.151801,3.2,2018
"Traylin Farris","Portland St.","Sr",0.981226,25.9,2018
"Shawn Johnson","Incarnate Word","Sr",1.80826,84,2018
"Gus Riley","Bryant","Sr",0.210928,19.2,2018
"Jordan Scott","Idaho","Sr",1.34981,74.8,2018
"Matt Jackson","Grand Canyon","Jr",0.0184343,30.2,2018
"Colton Weisbrod","Lamar","Sr",1.76703,86.8,2018
"Johnathon Wilkins","New Mexico St.","Sr",1.40346,43,2018
"Chase Driscoll","North Florida","Sr",-0.490281,0.4,2018
"Sam Hunt","North Carolina St.","Sr",1.95935,40,2018
"Ty Charles","Stephen F. Austin","Sr",0.698472,52.7,2018
"Gino Littles","Northern Arizona","Sr",-1.01548,71.7,2018
"Amari Hamilton","North Carolina A&T","Jr",-0.159991,22,2018
"Josh Gantz","UMass Lowell","Jr",1.30711,75.3,2018
"Aaron Epps","LSU","Sr",3.27538,57.7,2018
"Allerik Freeman","North Carolina St.","Sr",2.91482,85.7,2018
"Yuta Watanabe","George Washington","Sr",3.27458,91.4,2018
"Kai Healy","Santa Clara","Sr",-0.719499,44.4,2018
"Phil Booth","Villanova","Jr",3.34113,55.9,2018
"Kyron Cartwright","Providence","Sr",2.78614,74.5,2018
"Abdoulaye Gueye","Georgia Tech","Jr",0.77275,52.3,2018
"Shawn Olden","TCU","Jr",0.37012,25.3,2018
"Mike Cunningham","USC Upstate","Jr",1.84082,82.4,2018
"Geoff Beans","Furman","Sr",0.377829,27.3,2018
"Devin Sibley","Furman","Sr",1.35519,64.3,2018
"Tyler Hadden","Belmont","Sr",0.695638,26.1,2018
"Eric Cooper Jr.","Pepperdine","Jr",2.66571,42.9,2018
"Elijah Foster","Nevada","Sr",0.320567,13.9,2018
"Connor Burchfield","William & Mary","Sr",3.12374,77.2,2018
"Jorge Rosa","New Orleans","Sr",2.07621,2.2,2018
"Shawn Anderson","Navy","Sr",1.73897,74.9,2018
"Nourse Fox","Navy","Sr",-0.968216,21.4,2018
"Nick Daniels","Oakland","Sr",1.0707,62.4,2018
"Jack Purchase","Hawaii","Jr",0.758437,63.7,2018
"Patrick Keim","Auburn","Sr",-0.277127,1.5,2018
"Matt Fox","Bowling Green","Sr",1.06827,38,2018
"Troy Rike","Wake Forest","Sr",0.108015,1,2018
"Kodi Justice","Arizona St.","Sr",2.91976,79.8,2018
"Montana Byrd","Chicago St.","Sr",-0.0971289,46.1,2018
"Chandler Hutchison","Boise St.","Sr",4.04475,74.3,2018
"David Wacker","Boise St.","Jr",0.454318,12.5,2018
"Nick Masterson","Kennesaw St.","Sr",4.66439,92.8,2018
"Dan Kingma","Washington","Sr",0.279592,2.8,2018
"Ashley Williams","Western Carolina","Sr",0.633764,20.6,2018
"Joel Berry II","North Carolina","Sr",4.39292,80.3,2018
"Theo Pinson","North Carolina","Sr",3.5622,74.1,2018
"Anton Beard","Arkansas","Sr",2.20984,74.3,2018
"Evan Bailey","College of Charleston","Sr",-0.073665,16,2018
"Tonny Trocha-Morelos","Texas A&M","Sr",1.39958,55.2,2018
"Angel Delgado","Seton Hall","Sr",3.52722,76.6,2018
"Hunter Ware","Bryant","Sr",-0.313169,56.1,2018
"Zach Johnson","Florida Gulf Coast","Jr",2.60564,82.5,2018
"Duncan Robinson","Michigan","Sr",3.07462,63.8,2018
"Austin White","High Point","Sr",-0.90521,41.3,2018
"Brett Prahl","Milwaukee","Sr",1.81297,73.6,2018
"Deontae Hawkins","Boston College","Sr",1.86039,15.9,2018
"Joe Schwartz","Texas","Sr",-0.234903,0.4,2018
"Coye Simmons","Georgia Southern","Sr",0.265392,28.3,2018
"Jock Landale","Saint Mary's","Sr",5.89459,82.4,2018
"CJ Siples","Air Force","Sr",-0.232553,35.3,2018
"Jeffrey Carroll","Oklahoma St.","Sr",3.3663,69.8,2018
"Antwoine Anderson","Connecticut","Sr",0.719911,77.2,2018
"Sean O'Brien","Colgate","Sr",2.79714,85.4,2018
"Matt Staubi","Loyola MD","Sr",0.446789,3.3,2018
"Miles Reynolds","Pacific","Jr",2.47914,78.1,2018
"Aaron Hines","Saint Louis","Sr",-0.265604,56.3,2018
"Marcus Bartley","Southern Illinois","Jr",0.508328,54.5,2018
"Davell Roby","Saint Louis","Sr",1.75547,80.5,2018
"Milik Yarbrough","Illinois St.","Jr",3.69271,68.3,2018
"Gaston Diedhiou","Minnesota","Sr",0.0797598,11.8,2018
"Michael Finke","Illinois","Jr",2.72798,53.7,2018
"Leron Black","Illinois","Jr",3.59315,61.2,2018
"AJ John","UC Davis","Jr",1.78925,50.5,2018
"Jordan Robertson","Colgate","Sr",0.312457,31.5,2018
"Zach Buscher","Hawaii","Jr",0.155426,1,2018
"Jack Anton","Elon","Sr",0.287741,3.6,2018
"Bennett Koch","Northern Iowa","Sr",2.76851,59,2018
"Jalen Morgan","Western Illinois","Jr",-0.496627,28.1,2018
"Darrell Davis","Dayton","Sr",2.97584,86.3,2018
"Drake Lamont","Western Michigan","Sr",1.28553,60.9,2018
"D.J. Foreman","Saint Louis","Jr",0.628029,46.8,2018
"Micah Seaborn","Monmouth","Jr",1.98945,36.3,2018
"Nate Mason","Minnesota","Sr",3.91654,81.5,2018
"Bakary Konate","Minnesota","Sr",0.412922,31.7,2018
"Novak Topalovic","Idaho St.","Jr",0.602654,67.9,2018
"Geno Luzcando","Idaho St.","Sr",1.22445,80,2018
"Marcanvis Hymon","Mississippi","Sr",1.3279,47.7,2018
"Paul Rowley","William & Mary","Jr",0.536808,47.1,2018
"Ibrahima Diallo","Manhattan","Sr",-0.112127,1.3,2018
"Bryce Dulin","Navy","Sr",0.597934,73,2018
"Tom Lacey","Navy","Sr",1.10851,64,2018
"Jace Hogan","Jacksonville","Jr",2.40336,64.7,2018
"Nick Powell","UNC Wilmington","Sr",-1.15236,9.7,2018
"Jordon Talley","UNC Wilmington","Sr",3.29937,74.7,2018
"Chris Egi","Harvard","Sr",0.614058,2.2,2018
"Ben Richardson","Loyola Chicago","Sr",2.1053,57.2,2018
"Andre Chatfield","Harvard","Sr",-0.322144,1.5,2018
"Will Goff","Boston University","Sr",0.1616,62,2018
"Eric Johnson","Boston University","Sr",0.110338,40.4,2018
"Nick Havener","Boston University","Sr",0.707069,32.8,2018
"Thomas Welsh","UCLA","Sr",4.04822,81.2,2018
"Matthew Jiles","New Orleans","Sr",-0.441095,10.8,2018
"Charlendez Brooks","Western Carolina","Sr",-0.881077,15,2018
"Shelton Mitchell","Clemson","Jr",3.12703,78.1,2018
"Zach Yoshor","Harvard","Sr",-1.05688,1.3,2018
"Matthew Fisher-Davis","Vanderbilt","Sr",2.70151,34.3,2018
"Kerwin Smith","Grand Canyon","Jr",-0.0292029,5,2018
"Trey Kell","San Diego St.","Sr",2.13772,60.9,2018
"Jordan Jones","Kennesaw St.","Sr",0.678173,54.3,2018
"Antino Jackson","New Mexico","Sr",2.32615,56.9,2018
"Brandon Murphy","Indiana St.","Sr",1.86962,51.5,2018
"Javis Howard","Charleston Southern","Sr",0.324633,51,2018
"Yante Maten","Georgia","Sr",5.22742,84.5,2018
"Luke Doyle","Stetson","Sr",0.245618,68.8,2018
"Temidayo Yussuf","Long Beach St.","Jr",1.29969,40.6,2018
"Jeff Thomas","Georgia St.","Jr",2.73947,79.5,2018
"Devonte Boykins","North Carolina A&T","Sr",0.553497,70.9,2018
"Jordan Session","Georgia St.","Sr",1.37398,65.8,2018
"Rokas Gustys","Hofstra","Sr",2.32156,74.5,2018
"Ryan Manning","Air Force","Sr",0.816651,35.5,2018
"Frank Toohey","Air Force","Sr",0.945162,34.5,2018
"Jacob Van","Air Force","Sr",0.516905,40,2018
"Trevor Lyons","Air Force","Sr",1.28574,82.7,2018
"Austin Sparks","South Dakota","Sr",0.175957,12.3,2018
"Devon Begley","Northeastern","Sr",0.18251,53.1,2018
"Daxter Miles Jr.","West Virginia","Sr",4.02813,70.5,2018
"Mikal Bridges","Villanova","Jr",5.87651,79.7,2018
"Greg Bowman","Washington","Sr",0.75795,1.2,2018
"Paul Jorgensen","Butler","Jr",2.95796,67.2,2018
"Lance Tejada","Lehigh","Jr",2.17456,65.3,2018
"B.J. Tyson","East Carolina","Sr",2.22251,90,2018
"Sean Sellers","Ball St.","Sr",1.26193,66,2018
"Terry Larrier","Connecticut","Jr",1.73238,75.9,2018
"Greg Tarca","Quinnipiac","Sr",1.19315,0.4,2018
"Mason Schoen","Kansas St.","Sr",-0.448542,1.3,2018
"Phil Cofer","Florida St.","Sr",3.23435,72.3,2018
"Donte Clark","Texas Southern","Sr",2.53437,86.3,2018
"Jacob Kessler","Army","Jr",0.631148,57.7,2018
"Mark Pollack","Army","Sr",-0.25699,0.9,2018
"Luke Morrison","Army","Sr",1.00629,49,2018
"Stephen O'Suji","Houston Baptist","Jr",-0.616949,3.3,2018
"Jordan Garnett","Northern Kentucky","Sr",1.40308,74.6,2018
"Malcolm Drumwright","Jacksonville St.","Sr",2.49633,86.2,2018
"Dwayne Morgan","Southern Utah","Jr",0.919049,43.8,2018
"Jordan Cornish","Tulane","Jr",0.795838,75,2018
"Alec Wulff","UCLA","Sr",0.458223,1.8,2018
"Tim Bond","Eastern Michigan","Sr",1.45088,77.7,2018
"Christian Mekowulu","Tennessee St.","Jr",2.17383,73.2,2018
"Rodney Simeon","Alabama St.","Sr",-0.0796665,35.3,2018
"Jonathan Williams","VCU","Sr",2.20339,70.2,2018
"Darreon Reddick","Tennessee St.","Sr",-0.267389,70.8,2018
"Charles Tucker Jr.","Sacred Heart","Sr",-1.22937,51.4,2018
"Jared Nickens","Maryland","Sr",1.13097,39.2,2018
"Dion Wiley","Maryland","Jr",1.13469,48.8,2018
"Nick Loew","San Francisco","Jr",0.116514,4.1,2018
"Bobby Ahearn","Binghamton","Sr",0.0472391,37.8,2018
"Dusan Perovic","Binghamton","Sr",0.0774963,7.1,2018
"Jordan McRae","Binghamton","Jr",-0.128428,1.5,2018
"Willie Rodriguez","Binghamton","Sr",0.238585,71,2018
"Jared Sam","Southern","Sr",2.19772,83.4,2018
"James Herrick","Sacramento St.","Sr",-0.0955066,8.2,2018
"Giddy Potts","Middle Tennessee","Sr",2.70284,79.5,2018
"Francis Kiapway","Ball St.","Sr",-0.781758,34.2,2018
"Eric Paschall","Villanova","Jr",4.0182,70.2,2018
"Muhammad-Ali Abdur-Rahkman","Michigan","Sr",4.23414,86.7,2018
"Mike Hughes","Georgia Southern","Sr",1.55308,77.3,2018
"Shawn O'Connell","Georgia Southern","Jr",0.902329,28.8,2018
"Ahmad Thomas","UNC Asheville","Sr",2.79139,77,2018
"Raekwon Miller","UNC Asheville","Sr",1.87122,72.3,2018
"Jake Allsmiller","Georgia Southern","Sr",1.37304,64.1,2018
"Alec Wnuk","UNC Asheville","Sr",0.0912916,49.3,2018
"Kevin Vannatta","UNC Asheville","Sr",1.64617,88.4,2018
"Marius McAllister","North Carolina Central","Sr",-0.520784,6.1,2018
"Emmett Naar","Saint Mary's","Sr",3.43233,87.6,2018
"Christian Terrell","Florida Gulf Coast","Sr",2.18122,74.7,2018
"Tai Odiase","Illinois Chicago","Sr",1.64218,63.4,2018
"James Demery","Saint Joseph's","Sr",2.55486,79.4,2018
"Kyle Thompson","Saint Joseph's","Sr",-0.181555,0.9,2018
"Luke Meyer","Central Michigan","Sr",2.71719,59.3,2018
"Kevin Zabo","Kent St.","Sr",1.97115,72.1,2018
"Malik Pope","San Diego St.","Sr",2.39639,64.4,2018
"John Carroll","Hartford","Jr",2.79254,78.8,2018
"Karonn Davis","Coppin St.","Sr",0.81215,77.2,2018
"Justin Gray","Texas Tech","Sr",1.59903,51.8,2018
"Kyle Castlin","Columbia","Sr",2.54502,37.1,2018
"Nate Hickman","Columbia","Sr",0.31651,67,2018
"Jeremie Tyler","Ball St.","Sr",0.686393,21.5,2018
"Devin Watson","San Diego St.","Jr",2.70969,78.9,2018
"Chase Foster","San Francisco","Sr",1.42747,60.4,2018
"Ray Bowles Jr.","Fresno St.","Sr",1.33695,79.4,2018
"Tanner Leissner","New Hampshire","Sr",3.77932,92.9,2018
"Cameron Johnson","College of Charleston","Sr",1.17399,80.5,2018
"Lance Richard","Louisiana Monroe","Sr",0.0836017,1.5,2018
"A.J. Lapray","Rice","Sr",0.888579,14.6,2018
"Nick Harris","College of Charleston","Jr",0.662406,59.8,2018
"Kavon Waller","Delaware St.","Sr",-0.648134,55.5,2018
"Paul Jackson","Eastern Michigan","Jr",2.00919,88.2,2018
"Riley Norris","Alabama","Sr",1.0187,11.5,2018
"Paul Friendshuh","Richmond","Jr",-0.395568,6.5,2018
"Brady Ellingson","Iowa","Jr",0.395269,21.4,2018
"Tony Washington","La Salle","Sr",1.71279,55.4,2018
"Zach Haney","Boise St.","Jr",1.27367,55.7,2018
"Byron Hawkins","Murray St.","Jr",1.0668,42.5,2018
"Aaron Brennan","IUPUI","Sr",1.94831,68.4,2018
"D.J. McCall","IUPUI","Jr",0.765228,66.7,2018
"Eddie Keith II","Towson","Sr",1.65058,62,2018
"Mike Morsell","Towson","Sr",2.22564,71.1,2018
"Jordan McNeil","Towson","Jr",0.0627378,39,2018
"Drake Green","Abilene Christian","Sr",-0.302544,40.3,2018
"D'Marques Tyson","Portland","Sr",1.82631,45.9,2018
"James Ringholt","UTSA","Sr",-0.353283,0.9,2018
"Isaac Copeland","Nebraska","Jr",3.28236,76.4,2018
"Gerdarius Troutman","Florida Atlantic","Sr",2.50701,68.3,2018
"Chris Cokley","UAB","Sr",4.28515,65.7,2018
"Scott Plaisance","New Orleans","Jr",-0.478628,28.6,2018
"Tom Rivard","Colgate","Sr",-1.47333,1.6,2018
"Haboubacar Mutombo","Western Carolina","Sr",-0.838553,30.1,2018
"Austin Torres","Notre Dame","Sr",0.496427,22.8,2018
"Tom Cotter","Oakland","Jr",-0.191356,6.8,2018
"Reed Tellinghuisen","South Dakota St.","Sr",3.03053,77.6,2018
"Sam Logwood","New Mexico","Sr",2.34157,49.3,2018
"Grayson Allen","Duke","Sr",5.08282,88.3,2018
"Zach Young","Nicholls St.","Sr",-0.206118,1.7,2018
"Quinton Thomas","Southeastern Louisiana","Jr",0.0410675,18,2018
"Justin Strings","Sacramento St.","Sr",2.26364,91.3,2018
"Elijah Brown","Oregon","Sr",3.06203,70,2018
"Wyatt Lohaus","Northern Iowa","Jr",2.0193,46,2018
"Dan Kimasa","UT Rio Grande Valley","Sr",-0.0260093,34.2,2018
"Darnell Foreman","Penn","Sr",1.63411,74.2,2018
"John Konchar","Fort Wayne","Jr",4.16736,92.9,2018
"Jafar Kinsey","North Dakota","Jr",-0.951007,18.4,2018
"Dalton Nixon","BYU","So",1.68712,28.2,2018
"Devin Mitchell","Georgia St.","Jr",2.29524,69.9,2018
"Joe Furstinger","New Mexico","Sr",3.12184,66.2,2018
"Emmanuel Ndumanya","Santa Clara","Sr",0.349149,58.3,2018
"Jarvis Pugh","Santa Clara","Sr",-0.263911,26.8,2018
"Ben Lammers","Georgia Tech","Sr",2.5578,89.6,2018
"Tadric Jackson","Georgia Tech","Sr",1.94401,65.3,2018
"Matt Farrell","Notre Dame","Sr",4.19177,76.4,2018
"Austin Luke","Belmont","Sr",2.7832,82,2018
"Burton Sampson","Belmont","Sr",-0.110321,23,2018
"Gavin Skelly","Northwestern","Sr",0.890159,54.1,2018
"Bryant McIntosh","Northwestern","Sr",2.27508,70.6,2018
"Tim Priller","Indiana","Sr",0.0287959,0.3,2018
"Alex Larsson","UC Riverside","Sr",0.537971,53.7,2018
"Darian Anderson","Fairleigh Dickinson","Sr",1.75035,34.7,2018
"Reid Travis","Stanford","Jr",4.48898,84.4,2018
"Artem Tavakalyan","Delaware St.","Sr",1.47779,68.5,2018
"Ja'Quan Newton","Miami FL","Sr",1.24099,65.8,2018
"Robbie Berwick","Colorado St.","Jr",0.423769,15.5,2018
"Chris Stowell","Miami FL","Sr",-0.250078,0.9,2018
"Sidney Umude","Southern","Sr",0.591797,30.6,2018
"Jared Terrell","Rhode Island","Sr",3.59294,82.4,2018
"Nicholas Baer","Iowa","Jr",1.58532,43.5,2018
"Donte Thomas","Bradley","Sr",2.66722,66,2018
"Johnnie Shuler","La Salle","Sr",-0.356245,25,2018
"Dontavious Smith","UMass Lowell","Jr",-0.254569,2.7,2018
"David Bloom","Texas A&M Corpus Chris","Sr",-0.632467,12.8,2018
"George Brammeier","Lipscomb","Sr",-0.37286,19,2018
"Peter Jurkin","East Tennessee St.","Sr",1.45198,42,2018
"Zach Smith","Texas Tech","Sr",0.902916,31.8,2018
"Keenan Evans","Texas Tech","Sr",4.81379,71.3,2018
"K.J. Maura","UMBC","Sr",3.20552,82.6,2018
"Isaiah Tripp","Abilene Christian","Sr",-0.304166,22.6,2018
"Lewis Sullivan","UAB","Sr",0.92025,47.4,2018
"Ryan Kemrite","Liberty","Sr",2.09544,79.3,2018
"Tyshawn Myles","Drexel","Sr",0.37332,18.2,2018
"Osborn Blount","North Florida","Sr",-0.425376,54.6,2018
"Chris Wray","Mount St. Mary's","Sr",2.19497,61.3,2018
"Amar Stukes","La Salle","Sr",1.97229,86.2,2018
"Tra Holder","Arizona St.","Sr",4.1841,87.1,2018
"Cameron Liss","Illinois","Jr",-0.705856,1,2018
"Ore Arogundade","Drake","Sr",0.731894,62.7,2018
"Quentin Snider","Louisville","Sr",3.56343,79.1,2018
"C.J. Rivers","Drake","Sr",1.23232,70,2018
"Anas Mahmoud","Louisville","Sr",1.41335,57.6,2018
"Ernie Duncan","Vermont","Jr",2.86243,69.4,2018
"Ronnie Harrell Jr.","Creighton","Jr",2.16241,57.4,2018
"Jontrell Walker","Ball St.","Jr",1.1427,23.3,2018
"Cody Benzel","Eastern Washington","Jr",1.50221,49.4,2018
"Bogdan Bliznyuk","Eastern Washington","Sr",4.57569,87.9,2018
"Derrick Brooks","Wofford","Sr",-0.396214,34.6,2018
"Michal Cekovsky","Maryland","Sr",1.78737,36.2,2018
"Klint Carlson","Northern Iowa","Sr",1.2942,83.7,2018
"Cameron Morse","Youngstown St.","Sr",2.45884,80.7,2018
"Dorian Pickens","Stanford","Sr",3.15715,59.7,2018
"Robert Cartwright","Stanford","Jr",0.768454,34.2,2018
"Amar Alibegovic","St. John's","Sr",-1.34002,22.8,2018
"Michael Humphrey","Stanford","Sr",1.72406,63.8,2018
"Divine Myles","Stetson","Sr",3.09548,87.4,2018
"Jeff Roberson","Vanderbilt","Sr",5.70239,85.4,2018
"Craig Bowman","Florida A&M","Sr",-0.6868,15.2,2018
"Fred Iruafemi","VMI","Sr",-0.78966,39.1,2018
"Philipp Hartwich","Portland","Sr",0.123353,64.6,2018
"Riley LaChance","Vanderbilt","Sr",4.74372,78.7,2018
"John Davis III","Furman","Sr",2.25009,70.4,2018
"Chris Porter-Bunton","Austin Peay","Jr",0.902399,61.1,2018
"Daniel Fowler","Furman","Sr",2.90449,72.9,2018
"Marcus Merriweather","Alabama A&M","Sr",0.314758,39.5,2018
"Vic Law","Northwestern","Jr",3.06148,68.2,2018
"Scottie Lindsey","Northwestern","Sr",3.18567,80.6,2018
"Chris Chiozza","Florida","Sr",3.93649,79.3,2018
"Alex Prahl","Milwaukee","Sr",-0.376585,1.4,2018
"Fabijan Krslovic","Montana","Sr",1.49746,62.5,2018
"Taylor Johnson","Dartmouth","Sr",1.60997,72.4,2018
"Milan Mijovic","Marshall","Sr",-0.773361,22.3,2018
"Andre Walker","Loyola MD","Sr",1.41507,74.8,2018
"Cam Gregory","Loyola MD","Sr",1.8608,72.6,2018
"Dan Pillari","Monmouth","Sr",0.304807,1.3,2018
"Austin Tilghman","Monmouth","Sr",1.98374,78.3,2018
"Khalil Small","Green Bay","Sr",3.13731,87.3,2018
"Antwon Clayton","Jacksonville","Sr",-0.869528,32.7,2018
"Ryan Singer","San Jose St.","Jr",-2.22457,2.6,2018
