"player","team","yr","trank_ppg","mins_pct","year"
"Davonta Jordan","Buffalo","Jr",0.54789,62.6,2019
"Sid Tomes","Air Force","Jr",0.221118,40.1,2019
"Addison Owen","Rice","Jr",-0.78445,0.3,2019
"Clay Weatherspoon","Southern Miss","Jr",-1.14926,4.4,2019
"Ian Kinard","South Carolina St.","Jr",-0.0784213,47.3,2019
"Janai Raynor Powell","South Carolina St.","Sr",0.598421,67.5,2019
"David Bottenberg","South Carolina St.","Jr",0.379198,25.1,2019
"Ozante Fields","South Carolina St.","Jr",0.15207,31.2,2019
"Tommy Kuhse","Saint Mary's","Jr",0.217035,3.8,2019
"Jock Perry","Saint Mary's","Jr",0.438096,4.6,2019
"Elijah Thomas","Saint Mary's","So",0.565679,13.3,2019
"Jordan Ford","Saint Mary's","Jr",3.17339,68,2019
"Mark Carbone","New Hampshire","So",-0.553358,32.2,2019
"John Edgar Jr.","UC Irvine","Jr",0.378653,60.8,2019
"Evan Leonard","UC Irvine","Jr",2.72725,70.2,2019
"Eyassu Worku","UC Irvine","Jr",1.34935,72.2,2019
"Tommy Rutherford","UC Irvine","Jr",1.63994,53.3,2019
"Brad Greene","UC Irvine","Jr",0.666253,28.9,2019
"Jake Krafka","Denver","Jr",0.373891,57,2019
"Luke Neff","Denver","Jr",0.628445,11.8,2019
"Nick Rogers","IUPUI","Jr",-0.369563,55.1,2019
"Kyle Guy","Virginia","Jr",3.18352,80.7,2019
"John Mooney","Notre Dame","Jr",1.93244,38.4,2019
"Nikola Djogo","Notre Dame","Jr",-0.302143,35.3,2019
"T.J. Gibbs","Notre Dame","Jr",4.62493,93,2019
"Devine Eke","Rider","Sr",0.524007,22.7,2019
"Issac Vann","VCU","Jr",0.943113,48.5,2019
"Drake Wilks","Grambling St.","Jr",-0.295847,29.8,2019
"Daishon Smith","Louisiana Monroe","Sr",1.13424,36.8,2019
"Ikenna Ndugba","Bryant","Jr",1.20848,88.7,2019
"Adam Grant","Bryant","Jr",0.969863,80.1,2019
"Brendon Gooch","Southern Illinois","So",-0.0557147,10.1,2019
"Harrison Kay","Central Connecticut","Jr",-0.0277383,4.2,2019
"V.J. King","Louisville","Jr",1.00968,62.6,2019
"Cory Gensler","Campbell","Jr",0.337336,77.2,2019
"Amidou Bamba","Coastal Carolina","Jr",1.15155,32.8,2019
"Maurice Rivers","Jackson St.","Sr",1.18866,54.6,2019
"Zigmars Raimo","Hawaii","Jr",0.281801,17.6,2019
"Ido Flaisher","Hawaii","Jr",-0.510246,9.6,2019
"Mattias Markusson","Loyola Marymount","Jr",2.58568,61.7,2019
"Donald Gipson","Loyola Marymount","So",-0.164826,12.2,2019
"Rui Hachimura","Gonzaga","Jr",2.76355,51.1,2019
"Zach Norvell Jr.","Gonzaga","So",3.26125,66.7,2019
"Killian Tillie","Gonzaga","Jr",3.68512,62.9,2019
"Jacob Larsen","Gonzaga","So",0.739628,18.9,2019
"TJ Haws","BYU","Jr",2.12678,83.3,2019
"Caleb Stewart","Binghamton","Sr",-0.147644,17.3,2019
"Bryson Robinson","New Orleans","Jr",1.53537,51,2019
"Jalon Gates","Houston Baptist","Jr",1.74372,47.2,2019
"Christian Peevy","Incarnate Word","So",0.823306,39,2019
"Mfiondu Kabengele","Florida St.","So",1.66682,35.4,2019
"Javin DeLaurier","Duke","Jr",1.38425,28.4,2019
"Marques Bolden","Duke","Jr",1.62276,25.4,2019
"Jack White","Duke","Jr",0.111385,10.8,2019
"Trent Forrest","Florida St.","Jr",2.6823,61.4,2019
"Ako Adams","Rice","Jr",1.36478,74.3,2019
"Ed Morrow","Marquette","Jr",1.75785,44.9,2019
"Samson Oladimeji","Illinois","Jr",-0.270572,1,2019
"Karim Sameh Azab","Memphis","Jr",-0.379723,6.1,2019
"Nai Carlisle","San Jose St.","So",0.315313,28.3,2019
"Damien Jefferson","Creighton","So",0.214118,35.1,2019
"Jalen McDaniels","San Diego St.","So",3.37444,62.1,2019
"Aher Uguak","Loyola Chicago","So",-0.464006,11.2,2019
"Jalen Harris","Arkansas","So",0.31517,51.2,2019
"Isaac Mbuyamba","Kennesaw St.","Jr",-0.395479,43.1,2019
"Jordan Walker","Morehead St.","Jr",0.921015,79.9,2019
"Johnny McWilliams","Fresno St.","Jr",0.107151,11.8,2019
"Jacara Cross","Jacksonville St.","Jr",-0.044097,12.1,2019
"Brekkott Chapman","Weber St.","Sr",0.550012,60.8,2019
"Malik Fitts","Saint Mary's","So",0.458468,54.7,2019
"Dashawn McDowell","Seattle","So",-0.0879457,16.5,2019
"Luka Vulikic","Eastern Washington","Jr",0.174591,13.5,2019
"Jacob Davison","Eastern Washington","Jr",1.46844,39.2,2019
"Matthew Johnson","Southern Utah","Sr",-0.868424,6,2019
"Jason McMillan","Western Carolina","Jr",-0.0133762,2.4,2019
"Yalim Olcay","Western Carolina","Jr",-0.272508,3.3,2019
"Will Miller","VMI","Jr",-0.605511,30.5,2019
"Tyler Creammer","VMI","Jr",0.306451,49.3,2019
"Maurice Smith","Western Carolina","Jr",-0.549992,20.3,2019
"Adam Sledd","Western Carolina","Jr",0.0856973,15.6,2019
"Christian Carlyle","Florida Gulf Coast","Jr",0.348582,34.8,2019
"Tyler Hooker","Kennesaw St.","Jr",0.52306,66,2019
"Aaron Augustin","Stephen F. Austin","Jr",-0.0787797,56.7,2019
"Sam Ibiezugbe","Monmouth","Jr",-0.192745,9.6,2019
"Chris Mejia","Southeastern Louisiana","So",-0.165606,8.7,2019
"Brandon Gonzalez","Southeastern Louisiana","So",0.673993,10.6,2019
"Kevon Harris","Stephen F. Austin","Jr",2.36384,60.7,2019
"Emmanuel Wilson","San Diego St.","So",-0.331457,0.5,2019
"Julian Torres","SIU Edwardsville","Sr",0.484961,6.1,2019
"Donovan Greer","NJIT","Sr",0.367096,27.5,2019
"Jack Galatio","St. Bonaventure","Jr",-0.342329,0.4,2019
"Christian Schmitt","South Carolina","Jr",-0.704616,0.3,2019
"Landon Fuller","Alabama","Jr",1.53762,0.3,2019
"Austin Wiley","Auburn","So",1.54255,32.2,2019
"Donnie Lewis","Southeast Missouri St.","Sr",0.244214,25.1,2019
"Tahj Eaddy","Santa Clara","So",0.948353,50.7,2019
"Jonathan Dalton","Southeast Missouri St.","Sr",1.46373,80.5,2019
"Justin Brown","UNC Asheville","Jr",0.325999,3.4,2019
"Lamar Peters","Mississippi St.","Jr",1.51036,63.5,2019
"Mario Kegler","Baylor","So",1.29889,70.1,2019
"Breein Tyree","Mississippi","Jr",1.95045,62.1,2019
"Nick Singleton","Mississippi St.","Sr",0.176116,1.4,2019
"Travis Fields Jr.","Radford","Jr",0.774719,49.2,2019
"Lavelle Scottie","Air Force","Jr",1.38164,66.9,2019
"Julian Walters","North Carolina Central","Sr",-0.26113,54,2019
"Ross Cummings","Mercer","Jr",1.88883,35.4,2019
"Mac Brydon","Mercer","So",-0.0570116,1.8,2019
"Ryan Johnson","Delaware","Sr",0.292177,14.9,2019
"Maxime Boursiquot","Northeastern","Jr",0.74926,49,2019
"Bolden Brace","Northeastern","Jr",2.02271,61.2,2019
"Shawn Occeus","Northeastern","Jr",1.38918,72,2019
"Nathan Knight","William & Mary","Jr",3.83899,72,2019
"Justin Pierce","William & Mary","Jr",3.44437,79.8,2019
"Tre McKeithen","St. Francis PA","Sr",-0.422685,0.8,2019
"Elijah Davis","Wagner","Sr",0.202544,50,2019
"Tyrik Edwards","Jacksonville St.","Jr",-0.525625,22.5,2019
"D'Quan Applewhite","SIU Edwardsville","Sr",0.32312,0.3,2019
"Tyler Trillo","Arizona","Sr",-0.0518688,0.4,2019
"Kobe Paras","Cal St. Northridge","So",-0.00180696,4.3,2019
"Marshall Thorpe","Oklahoma","Jr",-0.78445,0.6,2019
"Lucas N'Guessan","Oklahoma St.","Jr",0.0390923,16.9,2019
"Trey Reeves","Oklahoma St.","Jr",-0.551867,1.5,2019
"Kienan Walter","North Dakota","Jr",0.327678,38.2,2019
"Billy Brown","North Dakota","Jr",0.363963,49.8,2019
"Justin Massey","Florida Atlantic","Sr",1.97309,65.3,2019
"Christian Keeling","Charleston Southern","Jr",2.42478,79.3,2019
"Abdul Sarki","Charleston Southern","Sr",0.182256,0.6,2019
"Cal Reichwein","Lafayette","Jr",-0.00756417,1.7,2019
"Clayton Le Sann","Holy Cross","Jr",0.259695,7.3,2019
"Milan Williams","Colgate","Jr",-0.345555,0.9,2019
"Will Rayman","Colgate","Jr",2.75426,80.9,2019
"Ben Robertson","Bucknell","Jr",0.0748123,14.8,2019
"Skylar Mays","LSU","Jr",3.07738,77.4,2019
"Tyree Crump","Georgia","Jr",1.08171,34.3,2019
"Dontay Bassett","Florida","So",1.03433,13.6,2019
"Jordan Harris","Georgia","Jr",0.340369,21.3,2019
"Gorjok Gak","Florida","Jr",0.74157,18.9,2019
"Kieran Hayward","Massachusetts","So",-0.225533,17.3,2019
"Wayde Sims","LSU","Jr",1.30882,42,2019
"Vitaliy Shibel","Arizona St.","So",0.183838,25.7,2019
"Romello White","Arizona St.","So",2.82468,58.3,2019
"Willie Jackson","Toledo","Jr",1.25912,28.7,2019
"Frankie Hughes","Duquesne","So",0.293146,44.8,2019
"Devin Morgan","Youngstown St.","Jr",1.52043,90.2,2019
"Kuony Deng","VMI","So",-0.392435,0.1,2019
"David Jean-Baptiste","Chattanooga","So",-0.26158,65.8,2019
"Nat Dixon","SMU","Sr",2.12979,86,2019
"KaVaughn Scott","Loyola MD","Jr",-0.0376668,30.5,2019
"Chuck Champion","Loyola MD","Jr",0.319818,65.7,2019
"Andrew Kostecka","Loyola MD","Jr",1.34703,60.1,2019
"Jeremy Peck","UNC Asheville","So",0.202136,8.2,2019
"Sam Green","Drexel","Jr",0.415943,5.2,2019
"Jacob Cushing","Delaware","Jr",-0.235324,24.4,2019
"Maurice Howard","Alcorn St.","Jr",0.220234,70.7,2019
"Kobe Wilson","Alcorn St.","So",-0.796721,14.5,2019
"Austin Rogers","Alabama St.","Jr",-0.0846351,19,2019
"Damani Applewhite","South Carolina St.","Jr",1.6569,67.9,2019
"Reginald Gee","Alabama St.","Jr",2.63766,74.8,2019
"Benedikt Haid","North Florida","Jr",0.248434,4.8,2019
"Justin Simon","St. John's","Jr",2.58241,88.6,2019
"Elijah Minnie","Eastern Michigan","Sr",2.38711,79,2019
"John Guerra","North Carolina Central","Sr",-0.123176,19.7,2019
"Ray Salnave","Monmouth","So",1.08997,51.5,2019
"Samuli Nieminen","Stephen F. Austin","Jr",-0.628309,30.6,2019
"Jordan Chatman","Boston College","Sr",4.14688,88.3,2019
"Lawson Korita","Tulsa","Jr",0.415143,31,2019
"Travis Atson","Quinnipiac","So",0.0191243,10.4,2019
"Martins Igbanu","Tulsa","Jr",1.89957,55.5,2019
"Jacob Fleschman","Tennessee","So",-0.980562,0.4,2019
"John Fulkerson","Tennessee","So",-0.0100281,19.8,2019
"Jordan Bone","Tennessee","Jr",1.97817,57.4,2019
"Jordan Bowden","Tennessee","Jr",2.53863,69.4,2019
"Grant Williams","Tennessee","Jr",3.67352,71.5,2019
"Clevon Brown","Vanderbilt","Jr",0.474479,42.1,2019
"Jalen Johnson","Tennessee","So",0.62846,4.7,2019
"Alex Foree","Tulsa","Sr",0.0779788,0.2,2019
"Joseph Battle","Appalachian St.","So",-0.0738432,4,2019
"John Kiser","Valparaiso","Jr",0.738089,36.2,2019
"Devin Gage","DePaul","Jr",-0.921486,15.5,2019
"Noah Yates","Richmond","Sr",0.869047,42.7,2019
"Maxwell Chester","Elon","So",-0.392435,0.1,2019
"Osasumwen Osaghae","FIU","Jr",0.821056,25.3,2019
"Lazaro Rojas","Fresno St.","So",0.303931,0.9,2019
"Adam Giles","Wright St.","Sr",-0.519971,0.9,2019
"Edric Dennis","UT Arlington","Jr",0.223356,73.2,2019
"Jordan Berry","Jackson St.","Jr",-0.459225,16.5,2019
"Demetrice Clopton","Jackson St.","Jr",-0.0720287,8.3,2019
"Loren Brill","Old Dominion","So",0.304123,0.1,2019
"Austen Awosika","Cal St. Fullerton","Jr",0.211879,68.7,2019
"Davon Clare","Cal St. Fullerton","Jr",-0.176359,43.6,2019
"Jakub Niziol","Cal Poly","Sr",1.01298,42.8,2019
"Mark Crowe","Cal Poly","So",-0.691713,41.6,2019
"Donovan Fields","Cal Poly","Sr",1.97715,78.3,2019
"Gerald Blackshear Jr.","Detroit","Sr",0.0441677,14.3,2019
"P.J. Hardy","Louisiana Lafayette","Jr",-0.0350777,14.8,2019
"D'Marcus Simonds","Georgia St.","Jr",3.83074,87.3,2019
"Justin Miller","Louisiana Lafayette","Jr",1.24997,31.7,2019
"Nile Felton","Georgia St.","Jr",-0.218147,0.7,2019
"Chris Clerkley","Georgia St.","Jr",-0.55996,2.5,2019
"Quan Jackson","Georgia Southern","Jr",0.427379,53.2,2019
"David Georgiev","Georgia Southern","So",-0.334265,0.3,2019
"Mason Aucoin","Louisiana Lafayette","Jr",-0.108605,1.6,2019
"Tre Cobbs","Northern Kentucky","Jr",0.157271,4.2,2019
"Jalen Tate","Northern Kentucky","So",0.245943,58.3,2019
"Dantez Walton","Northern Kentucky","Jr",0.76913,40.1,2019
"Lorenzo Jenkins","Colorado St.","Jr",0.199327,32.7,2019
"Brandon Childress","Wake Forest","Jr",2.06507,63.4,2019
"Shea Rush","North Carolina","Jr",-0.0999509,2,2019
"Brandon Robinson","North Carolina","Jr",0.477621,20.3,2019
"Seventh Woods","North Carolina","Jr",-0.224907,9.4,2019
"Marvin Clark II","St. John's","Sr",2.7004,76.9,2019
"Alterique Gilbert","Connecticut","So",0.366547,12.8,2019
"Ray Featherston","Syracuse","Jr",-0.261483,0.1,2019
"Brandon Lawrence","St. John's","So",0.436639,0.2,2019
"Juan Sabino II","Colorado St.","Jr",0.240453,0.4,2019
"Sabastian Townes","Bryant","Jr",1.54441,39.6,2019
"Tanner Johnson","Bryant","Jr",0.504981,30.9,2019
"Aaron Cook","Southern Illinois","Jr",1.02039,73.5,2019
"Tyson Batiste","Central Connecticut","Jr",-0.951902,36.9,2019
"Kashaun Hicks","Central Connecticut","So",0.0405914,17,2019
"Tyler Sharpe","Northern Kentucky","Jr",1.21351,35.2,2019
"Monty Urmilevicius","Bryant","So",0.571647,19.5,2019
"Arkel Lamar","UMBC","Jr",0.841707,62.4,2019
"Max Curran","UMBC","Jr",0.158983,22.6,2019
"Chris Williams","Central Connecticut","Jr",-0.12571,5.7,2019
"C.J. Duff","Western Illinois","Jr",-0.274733,80.1,2019
"Patrick Good","East Tennessee St.","So",1.66902,55.1,2019
"Isaac Johnson","Appalachian St.","Jr",1.24852,68.7,2019
"Salif Boudie","Arkansas St.","Jr",0.764127,26.5,2019
"Jake Scoggins","Arkansas St.","So",-0.446851,12,2019
"Jahmiah Simmons","North Texas","So",1.0767,36.2,2019
"Christian Willis","Arkansas St.","Jr",-0.194779,0.7,2019
"Cordell Pemsl","Iowa","Jr",1.32855,39.5,2019
"Riley Till","Iowa","So",-0.588281,1.7,2019
"Sagaba Konate","West Virginia","Jr",3.00322,61.6,2019
"Chase Harler","West Virginia","Jr",0.42469,22.2,2019
"Ryan Kriener","Iowa","Jr",0.669397,21.1,2019
"Tyler Cook","Iowa","Jr",3.26944,69.4,2019
"Jordan Bohannon","Iowa","Jr",4.36922,78.9,2019
"Maishe Dailey","Iowa","Jr",0.971425,40.8,2019
"Tyrell Henderson","Portland St.","So",-0.263616,1.1,2019
"Milos Jovic","Miami OH","So",-0.870711,32.1,2019
"Donovan Gilmore","UNC Asheville","Sr",0.1018,18.9,2019
"Adonis De La Rosa","Illinois","Sr",1.87018,64.2,2019
"Justin Kier","George Mason","Jr",0.480054,81.3,2019
"Kierell Green","Niagara","So",0.0727053,7.6,2019
"Grant Townsend","UNC Asheville","Jr",-0.763272,0.8,2019
"Josh Ferguson","Winthrop","Jr",2.08131,68.9,2019
"Brooks DeBisschop","Northern Arizona","Jr",-0.975577,63.8,2019
"Mitch Peterson","Kent St.","Jr",-0.254453,45.6,2019
"Chris Bowling","Northern Arizona","Jr",-0.324313,57.3,2019
"Matt Chastain","Illinois St.","So",-0.461761,0.8,2019
"Jackson Bart","Cincinnati","Jr",0.112378,1,2019
"Dikymbe Martin","UC Riverside","Jr",1.76717,63.7,2019
"Marcus Berkley","UC Riverside","So",-0.354911,0.2,2019
"Rondale Watson","Marshall","Sr",1.01376,45.4,2019
"Andrew Ramirez","Hartford","Sr",-0.415304,14.4,2019
"Nikola Colovic","Hartford","So",-0.681794,0.7,2019
"Grant Hazle","Penn St.","Jr",-0.392225,0.2,2019
"Lamar Stevens","Penn St.","Jr",2.97454,82.2,2019
"Frankie Ferrari","San Francisco","Sr",2.49994,72,2019
"Vasa Pusica","Northeastern","Sr",4.01671,86.3,2019
"Marcus Harris","Sam Houston St.","Sr",1.06768,59.5,2019
"Grant Fogerty","Arizona St.","Jr",-0.235161,0.9,2019
"Justin Cole","St. John's","Jr",-1.30267,1.4,2019
"Dede Reynolds","Georgia Southern","Sr",-0.123457,0.6,2019
"Marcus Ottey","Illinois Chicago","Jr",2.50906,69.2,2019
"Patrick Fisher","San Diego St.","So",-0.255082,0.6,2019
"Stevie Jordan","Rider","Jr",2.09617,77.2,2019
"Bruno Skokna","Loyola Chicago","Jr",0.748218,28.2,2019
"Jake Baughman","Loyola Chicago","Jr",-0.0234706,0.8,2019
"James Towns","Niagara","Jr",1.62791,44.8,2019
"Aziz Seck","Northern Arizona","So",-0.622767,12,2019
"Franklin Porter","Portland","Jr",0.498732,64.9,2019
"Ryan Woolridge","North Texas","Jr",1.88682,91.2,2019
"Lance Lawson","Army","Jr",-0.78445,0.2,2019
"Jorden Duffy","North Texas","Sr",1.60358,33.1,2019
"Nana Akenten","Nebraska","So",-0.00926948,1.6,2019
"Thomas Allen","Nebraska","So",0.388155,24,2019
"Alessandro Lever","Grand Canyon","So",1.72055,51.1,2019
"Isaiah Washington","Minnesota","So",1.16014,49.5,2019
"Jalen Perry","UAB","Sr",1.14621,56.6,2019
"Makhtar Gueye","UAB","So",-0.0581413,23.2,2019
"LaDavius Draine","Southern Miss","So",1.10625,25.4,2019
"Rodney Gill","Southern Miss","Sr",-0.422571,1.5,2019
"John Kirincic","Youngstown St.","Jr",-0.231026,0.2,2019
"Kyle Young","Ohio St.","So",0.200642,15.7,2019
"Jalen Stephens-Holmes","Chicago St.","So",-1.62649,5.2,2019
"Anthony Gaines","Northwestern","So",0.493207,45.8,2019
"David Maynard","Colgate","So",1.95038,2.5,2019
"Pauly Paulicap","Manhattan","Jr",1.57357,59.8,2019
"Damion Rosser","New Orleans","So",-0.152393,38.8,2019
"Cameron Alo","Texas A&M","So",-0.196112,0.1,2019
"Andrew Platek","North Carolina","So",0.82742,17.8,2019
"Jihar Williams","William & Mary","So",-0.704684,6.2,2019
"Harrison Prieto","Florida St.","Jr",0.266034,0.4,2019
"Jason Strong","Northeastern","So",-0.389988,1.3,2019
"Tomas Murphy","Northeastern","So",1.3813,39.6,2019
"Myles Franklin","Northeastern","So",-0.0782447,3.5,2019
"Kamar McKnight","Tennessee St.","Jr",0.741903,54.1,2019
"Maverick Smith","Tennessee Tech","So",-0.392225,0.5,2019
"Domen Omladic","Tennessee Tech","So",-0.0820467,1.3,2019
"Brandon McKissic","UMKC","So",1.04932,56.5,2019
"Cade Crosland","Tennessee Tech","Jr",0.275014,16.6,2019
"Jack Perry","Eastern Washington","So",1.05652,69,2019
"Ra Kpedi","Vermont","So",0.0970472,6.4,2019
"Bailey Patella","Vermont","So",0.198755,2.3,2019
"Skyler Nash","Vermont","So",-0.015432,3.7,2019
"Emmanuel Akot","Arizona","So",0.0485828,22.6,2019
"Alex Barcello","Arizona","So",0.576604,14.2,2019
"Maxwell Evans","Vanderbilt","So",0.577612,29.3,2019
"Grant Anticevich","California","So",-0.312221,11.6,2019
"Deschon Winston","California","So",-0.464706,12.4,2019
"Jules Erving","California","So",-0.392225,0.1,2019
"Justice Sueing","California","So",2.05237,79.5,2019
"Walt McGrory","Wisconsin","So",-1.38558,5.4,2019
"Luke Nathan","Rutgers","So",-0.0670068,0.5,2019
"Brad Davison","Wisconsin","So",2.93268,77.6,2019
"Kobe King","Wisconsin","So",1.85709,14.3,2019
"Brandon Randolph","Arizona","So",0.498765,25.4,2019
"Nate Reuvers","Wisconsin","So",0.552106,35.2,2019
"Ira Lee","Arizona","So",0.397417,19.4,2019
"Dominik Heinzl","Cal St. Fullerton","Sr",-0.181607,23.1,2019
"Landon Kirkwood","Cal St. Fullerton","So",0.25711,2.3,2019
"Josh Pitts","Cal St. Fullerton","So",-0.0343159,6.1,2019
"Taj Benning","Fairfield","So",-0.270464,19,2019
"Johnny Wang","Cal St. Fullerton","So",-0.641162,3.4,2019
"Aidas Kavaliauskas","Fairfield","Jr",-0.103316,44.8,2019
"Wassef Methnani","Fairfield","So",0.724928,30.8,2019
"Kevin Senghore-Peterson","Fairfield","So",-0.00744909,26.3,2019
"Jared Wilson-Frame","Pittsburgh","Sr",1.80404,69.5,2019
"Khameron Davis","Pittsburgh","So",-0.518198,59.6,2019
"D.J. Harvey","Notre Dame","So",0.570356,23,2019
"Shamiel Stevenson","Pittsburgh","So",0.859714,59,2019
"Terrell Brown","Pittsburgh","So",0.164982,41.5,2019
"Jaylan McGill","Charlotte","So",0.0111017,30.8,2019
"Jailan Haslem","Charlotte","Sr",0.78876,43.6,2019
"Trey Kalina","UNC Wilmington","Sr",-0.35009,9.7,2019
"Jeffrey Gary","UNC Wilmington","So",-0.0886836,40.3,2019
"Daniel Etoroma","UNC Wilmington","Sr",0.639156,1.9,2019
"Jay Estime'","UNC Wilmington","So",-0.0160045,47.5,2019
"Gairges Daow","Northern Illinois","So",-0.119111,55.1,2019
"Dante Thorpe","Northern Illinois","Sr",1.94763,61,2019
"Naradain James","Illinois Chicago","Sr",-1.17559,1.3,2019
"Jacob Wiley","Illinois Chicago","So",-0.415085,12.9,2019
"Jordan Davis","Dayton","So",1.97683,70.7,2019
"Jalen Crutcher","Dayton","So",1.83592,76.7,2019
"Vance Jackson","New Mexico","So",1.49342,63.1,2019
"Anderson McCoy","UAB","So",-0.392225,0.1,2019
"David Payne","Cleveland St.","Sr",-0.295904,0.1,2019
"Terrence Lewis","Iowa St.","So",0.167103,23.8,2019
"Tre' Maloney","Florida Atlantic","Jr",-0.680319,0.7,2019
"Luka Vasic","Charlotte","So",-0.544108,34.3,2019
"Bryant Thomas","Charlotte","So",-0.631762,9.9,2019
"Milos Supica","Charlotte","So",0.140028,49.3,2019
"Nike Sibande","Miami OH","So",1.77869,82.3,2019
"Donovan Sims","Middle Tennessee","So",0.4874,19.2,2019
"Matt Beachler","Central Michigan","So",-0.139251,19.4,2019
"Malik Ellison","Eastern Michigan","So",-0.973984,30.1,2019
"Kevin McAdoo","Eastern Michigan","So",0.312896,21.1,2019
"Deishuan Booker","Long Beach St.","Sr",2.33648,73.7,2019
"Jack Tempchin","George Mason","So",0.180106,0.4,2019
"Eric Williams Jr.","Duquesne","So",2.34516,82.4,2019
"Goanar Mar","George Mason","So",1.89266,78.3,2019
"Bryan Knapp","Cornell","So",-0.411148,12,2019
"Terrance McBride","Cornell","So",1.51126,59.5,2019
"Riley Voss","Cornell","So",-0.560127,3.3,2019
"Jake Kuhn","Cornell","So",0.326173,6.9,2019
"Steven Julian","Cornell","So",0.826483,73.4,2019
"Adrease Jackson","Dartmouth","So",0.846584,30,2019
"Chris Knight","Dartmouth","So",0.977328,49.8,2019
"Isaac Letoa","Dartmouth","So",-0.587246,9,2019
"Aaryn Rai","Dartmouth","So",0.0642079,41.9,2019
"Rio Haskett","Harvard","So",-0.612504,38.5,2019
"Davion Turner","UT Arlington","Sr",1.40681,32.1,2019
"Scott Blakney","Idaho","So",-0.371692,5.9,2019
"Timmy Falls","Montana","So",0.35431,40.4,2019
"Isaiah Livers","Michigan","So",0.841556,36.7,2019
"Eli Brooks","Michigan","So",0.0637937,18,2019
"Justin Ammerman","Virginia Tech","Sr",-0.00616668,0.5,2019
"Jordan Poole","Michigan","So",1.27788,28.9,2019
"D.J. Jackson","SIU Edwardsville","So",0.0951009,15.3,2019
"David McFarland","SIU Edwardsville","Sr",0.761668,57.1,2019
"Darius McNeill","California","So",1.09346,82.1,2019
"Juhwan Harris-Dyson","California","So",0.475386,45.8,2019
"Isaiah Gable","Southeast Missouri St.","So",0.527098,13.8,2019
"Mark Laros","Southeast Missouri St.","Sr",0.246002,30.6,2019
"Jahvon Blair","Georgetown","So",1.34683,52.2,2019
"Logan Ryan","Colorado St.","So",1.04355,13.8,2019
"Jose Alvarado","Georgia Tech","So",2.64098,68,2019
"Erik Poulsen","San Francisco","Jr",0.00605667,13.8,2019
"Bryan Trimble Jr.","St. John's","So",0.682145,41.4,2019
"Harrison Meads","Pepperdine","Sr",0.462116,23.6,2019
"Jamaree Bouyea","San Francisco","So",-0.508974,29.9,2019
"Samson George","Pittsburgh","So",0.448989,4,2019
"Peace Ilegomah","Pittsburgh","So",-0.403795,10.3,2019
"Marco Anthony","Virginia","So",0.0346418,7.5,2019
"Austin Katstra","Virginia","So",0.146049,1.4,2019
"Melo Eggleston","Wake Forest","So",-0.0388278,8.5,2019
"Chaundee Brown","Wake Forest","So",1.24598,50.6,2019
"Olivier Sarr","Wake Forest","So",-0.324314,36.5,2019
"Sunday Okeke","Wake Forest","So",0.121269,7.6,2019
"Lindell Wigginton","Iowa St.","So",3.01444,81.8,2019
"RJ Nembhard","TCU","So",-0.192492,2.5,2019
"Lasse Gummerus","Marist","So",0.894779,33,2019
"Anastasios Demogerontas","Northern Illinois","Sr",0.0731814,34,2019
"Rod Henry-Hayes","Northern Illinois","So",0.717137,14.4,2019
"Brandon Danowski","Northern Illinois","So",-0.155861,1.2,2019
"Austin Williams","Marist","So",-0.104372,38.3,2019
"Jordan Hardwick","Coppin St.","So",-0.80706,12.1,2019
"Edon Maxhuni","Long Beach St.","So",0.264423,42,2019
"Jalen Seegars","UNC Asheville","So",-0.526496,15.1,2019
"Lamar Morgan","Coppin St.","Sr",0.692429,73.9,2019
"Alex O'Connell","Duke","So",1.24557,25.4,2019
"Jalen Ray","Hofstra","So",1.15801,52.1,2019
"Evan Gilyard","UTEP","So",0.849322,50.3,2019
"John Jones","Nevada","So",-0.185018,0.5,2019
"Dante Sterling","Alcorn St.","Sr",0.787143,69.2,2019
"Gene Davis","Alabama St.","Sr",-0.956621,45.5,2019
"Keleaf Tate","Niagara","So",-0.145442,38,2019
"Jayvon Graves","Buffalo","So",0.526887,39.7,2019
"Jeremy Harris","Buffalo","Sr",3.89773,82.5,2019
"Daeqwon Plowden","Bowling Green","So",-0.0453615,37,2019
"Blake Huggins","Ball St.","So",-1.5689,0.3,2019
"Ifeanyi Umezurike","Florida A&M","Jr",-0.636918,9.7,2019
"Sam Dowd","Idaho St.","Sr",-0.260585,21.9,2019
"Daron Russell","Rhode Island","So",1.08799,44.5,2019
"Javier Langarica","George Washington","So",0.116098,2,2019
"Maceo Jack","George Washington","So",0.301675,15,2019
"Terry Nolan Jr.","George Washington","So",1.22276,73.6,2019
"Justin Mazzulla","George Washington","So",-0.264812,42.8,2019
"Greg Calixte","George Mason","So",0.742385,46.1,2019
"Tshiefu Ngalakulondi","St. Bonaventure","So",0.593111,5.3,2019
"Ryan Preston","Rhode Island","Sr",0.0539314,6.7,2019
"Matt Weyand","Arizona","So",-0.392225,0.1,2019
"Elyjah Williams","Fairleigh Dickinson","So",0.350152,36,2019
"K.J. Riley","Evansville","Jr",0.722718,58.6,2019
"Tyler Plummer","Wagner","So",-0.716146,14.5,2019
"Deon Wright","Jacksonville St.","Sr",0.113304,0.8,2019
"Mike Parks Jr.","Memphis","Sr",1.67326,54.6,2019
"Sean Price","Charleston Southern","So",0.457042,15.8,2019
